"","X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","SMCSamplerExperiments.mainRand","SMCSamplerExperiments.alphaSMCSampler","gen.rand","gen.treeRate","SMCSamplerExperiments.iterScalings","gen.useNonclock","Method"
"361","ANNEALING","ANNEALING TRUE",0,5044,100,0,"ConsensusLogLL",-1564.34628194952,"sim--197974480.msf",150155,333,0.99999,3001,10,"100 200000","true"," ASMC"
"363","ANNEALING","ANNEALING TRUE",0,5044,100,0,"PartitionMetric",0,"sim--197974480.msf",150155,333,0.99999,3001,10,"100 200000","true"," ASMC"
"364","ANNEALING","ANNEALING TRUE",0,5044,100,0,"RobinsonFouldsMetric",0.0955400007811111,"sim--197974480.msf",150155,333,0.99999,3001,10,"100 200000","true"," ASMC"
"365","ANNEALING","ANNEALING TRUE",0,5044,100,0,"KuhnerFelsenstein",0.00125244694248993,"sim--197974480.msf",150155,333,0.99999,3001,10,"100 200000","true"," ASMC"
"366","ANNEALING","ANNEALING FALSE",0,5044,100,0,"ConsensusLogLL",-1564.63489726865,"sim--197974480.msf",96962,333,0.99999,3001,10,"100 200000","true"," DASMC"
"368","ANNEALING","ANNEALING FALSE",0,5044,100,0,"PartitionMetric",0,"sim--197974480.msf",96962,333,0.99999,3001,10,"100 200000","true"," DASMC"
"369","ANNEALING","ANNEALING FALSE",0,5044,100,0,"RobinsonFouldsMetric",0.106580000781111,"sim--197974480.msf",96962,333,0.99999,3001,10,"100 200000","true"," DASMC"
"370","ANNEALING","ANNEALING FALSE",0,5044,100,0,"KuhnerFelsenstein",0.00161996730382976,"sim--197974480.msf",96962,333,0.99999,3001,10,"100 200000","true"," DASMC"
"371","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1565.54861311921,"sim--197974480.msf",209480,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"373","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--197974480.msf",209480,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"374","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0900127130625553,"sim--197974480.msf",209480,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"375","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0011757382739663,"sim--197974480.msf",209480,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"376","ANNEALING","ANNEALING TRUE",0,4924,100,0,"ConsensusLogLL",-1846.07932938665,"sim--430287243.msf",131034,333,0.99999,3001,10,"100 200000","true"," ASMC"
"378","ANNEALING","ANNEALING TRUE",0,4924,100,0,"PartitionMetric",0,"sim--430287243.msf",131034,333,0.99999,3001,10,"100 200000","true"," ASMC"
"379","ANNEALING","ANNEALING TRUE",0,4924,100,0,"RobinsonFouldsMetric",0.0775219437970767,"sim--430287243.msf",131034,333,0.99999,3001,10,"100 200000","true"," ASMC"
"380","ANNEALING","ANNEALING TRUE",0,4924,100,0,"KuhnerFelsenstein",0.000844449936484767,"sim--430287243.msf",131034,333,0.99999,3001,10,"100 200000","true"," ASMC"
"381","ANNEALING","ANNEALING FALSE",0,4924,100,0,"ConsensusLogLL",-1845.83142733151,"sim--430287243.msf",163592,333,0.99999,3001,10,"100 200000","true"," DASMC"
"383","ANNEALING","ANNEALING FALSE",0,4924,100,0,"PartitionMetric",0,"sim--430287243.msf",163592,333,0.99999,3001,10,"100 200000","true"," DASMC"
"384","ANNEALING","ANNEALING FALSE",0,4924,100,0,"RobinsonFouldsMetric",0.0757826505849098,"sim--430287243.msf",163592,333,0.99999,3001,10,"100 200000","true"," DASMC"
"385","ANNEALING","ANNEALING FALSE",0,4924,100,0,"KuhnerFelsenstein",0.000985974677932022,"sim--430287243.msf",163592,333,0.99999,3001,10,"100 200000","true"," DASMC"
"386","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1847.09667433627,"sim--430287243.msf",126790,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"388","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--430287243.msf",126790,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"389","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0863793906958467,"sim--430287243.msf",126790,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"390","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.000857619293362233,"sim--430287243.msf",126790,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"391","ANNEALING","ANNEALING TRUE",0,5095,100,0,"ConsensusLogLL",-1710.84831154642,"sim-1568982450.msf",113835,333,0.99999,3001,10,"100 200000","true"," ASMC"
"393","ANNEALING","ANNEALING TRUE",0,5095,100,0,"PartitionMetric",0,"sim-1568982450.msf",113835,333,0.99999,3001,10,"100 200000","true"," ASMC"
"394","ANNEALING","ANNEALING TRUE",0,5095,100,0,"RobinsonFouldsMetric",0.072676581798712,"sim-1568982450.msf",113835,333,0.99999,3001,10,"100 200000","true"," ASMC"
"395","ANNEALING","ANNEALING TRUE",0,5095,100,0,"KuhnerFelsenstein",0.00100662232096323,"sim-1568982450.msf",113835,333,0.99999,3001,10,"100 200000","true"," ASMC"
"396","ANNEALING","ANNEALING FALSE",0,5095,100,0,"ConsensusLogLL",-1710.65481739669,"sim-1568982450.msf",113012,333,0.99999,3001,10,"100 200000","true"," DASMC"
"398","ANNEALING","ANNEALING FALSE",0,5095,100,0,"PartitionMetric",0,"sim-1568982450.msf",113012,333,0.99999,3001,10,"100 200000","true"," DASMC"
"399","ANNEALING","ANNEALING FALSE",0,5095,100,0,"RobinsonFouldsMetric",0.0805176251423798,"sim-1568982450.msf",113012,333,0.99999,3001,10,"100 200000","true"," DASMC"
"400","ANNEALING","ANNEALING FALSE",0,5095,100,0,"KuhnerFelsenstein",0.00146289296694295,"sim-1568982450.msf",113012,333,0.99999,3001,10,"100 200000","true"," DASMC"
"401","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1717.3046059636,"sim-1568982450.msf",203787,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"403","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",2,"sim-1568982450.msf",203787,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"404","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0996235176406393,"sim-1568982450.msf",203787,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"405","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00222178005768303,"sim-1568982450.msf",203787,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"406","ANNEALING","ANNEALING TRUE",0,4978,100,0,"ConsensusLogLL",-1902.76017646642,"sim--1623961426.msf",111805,111,0.99999,10001,10,"100 200000","true"," ASMC"
"408","ANNEALING","ANNEALING TRUE",0,4978,100,0,"PartitionMetric",0,"sim--1623961426.msf",111805,111,0.99999,10001,10,"100 200000","true"," ASMC"
"409","ANNEALING","ANNEALING TRUE",0,4978,100,0,"RobinsonFouldsMetric",0.120265487426641,"sim--1623961426.msf",111805,111,0.99999,10001,10,"100 200000","true"," ASMC"
"410","ANNEALING","ANNEALING TRUE",0,4978,100,0,"KuhnerFelsenstein",0.00275008795216455,"sim--1623961426.msf",111805,111,0.99999,10001,10,"100 200000","true"," ASMC"
"411","ANNEALING","ANNEALING FALSE",0,4978,100,0,"ConsensusLogLL",-1902.8102989022,"sim--1623961426.msf",289501,111,0.99999,10001,10,"100 200000","true"," DASMC"
"413","ANNEALING","ANNEALING FALSE",0,4978,100,0,"PartitionMetric",0,"sim--1623961426.msf",289501,111,0.99999,10001,10,"100 200000","true"," DASMC"
"414","ANNEALING","ANNEALING FALSE",0,4978,100,0,"RobinsonFouldsMetric",0.11402033913513,"sim--1623961426.msf",289501,111,0.99999,10001,10,"100 200000","true"," DASMC"
"415","ANNEALING","ANNEALING FALSE",0,4978,100,0,"KuhnerFelsenstein",0.00203840448934716,"sim--1623961426.msf",289501,111,0.99999,10001,10,"100 200000","true"," DASMC"
"416","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1904.15108875708,"sim--1623961426.msf",180128,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"418","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--1623961426.msf",180128,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"419","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.116000566349954,"sim--1623961426.msf",180128,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"420","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00181876331991534,"sim--1623961426.msf",180128,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"421","ANNEALING","ANNEALING TRUE",0,5361,100,0,"ConsensusLogLL",-2186.04518015297,"sim-1280748396.msf",256658,111,0.99999,10001,10,"100 200000","true"," ASMC"
"423","ANNEALING","ANNEALING TRUE",0,5361,100,0,"PartitionMetric",0,"sim-1280748396.msf",256658,111,0.99999,10001,10,"100 200000","true"," ASMC"
"424","ANNEALING","ANNEALING TRUE",0,5361,100,0,"RobinsonFouldsMetric",0.187241699638443,"sim-1280748396.msf",256658,111,0.99999,10001,10,"100 200000","true"," ASMC"
"425","ANNEALING","ANNEALING TRUE",0,5361,100,0,"KuhnerFelsenstein",0.00509876225092506,"sim-1280748396.msf",256658,111,0.99999,10001,10,"100 200000","true"," ASMC"
"426","ANNEALING","ANNEALING FALSE",0,5361,100,0,"ConsensusLogLL",-2185.80248893284,"sim-1280748396.msf",243348,111,0.99999,10001,10,"100 200000","true"," DASMC"
"428","ANNEALING","ANNEALING FALSE",0,5361,100,0,"PartitionMetric",0,"sim-1280748396.msf",243348,111,0.99999,10001,10,"100 200000","true"," DASMC"
"429","ANNEALING","ANNEALING FALSE",0,5361,100,0,"RobinsonFouldsMetric",0.192802173895234,"sim-1280748396.msf",243348,111,0.99999,10001,10,"100 200000","true"," DASMC"
"430","ANNEALING","ANNEALING FALSE",0,5361,100,0,"KuhnerFelsenstein",0.00627518546500522,"sim-1280748396.msf",243348,111,0.99999,10001,10,"100 200000","true"," DASMC"
"431","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-2187.37928542806,"sim-1280748396.msf",136193,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"433","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim-1280748396.msf",136193,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"434","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.165651699638443,"sim-1280748396.msf",136193,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"435","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00461627643285536,"sim-1280748396.msf",136193,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"436","ANNEALING","ANNEALING TRUE",0,5289,100,0,"ConsensusLogLL",-2337.8469848402,"sim-994172857.msf",104580,111,0.99999,10001,10,"100 200000","true"," ASMC"
"438","ANNEALING","ANNEALING TRUE",0,5289,100,0,"PartitionMetric",0,"sim-994172857.msf",104580,111,0.99999,10001,10,"100 200000","true"," ASMC"
"439","ANNEALING","ANNEALING TRUE",0,5289,100,0,"RobinsonFouldsMetric",0.150680288416403,"sim-994172857.msf",104580,111,0.99999,10001,10,"100 200000","true"," ASMC"
"440","ANNEALING","ANNEALING TRUE",0,5289,100,0,"KuhnerFelsenstein",0.00259079136816658,"sim-994172857.msf",104580,111,0.99999,10001,10,"100 200000","true"," ASMC"
"441","ANNEALING","ANNEALING FALSE",0,5289,100,0,"ConsensusLogLL",-2337.7450221453,"sim-994172857.msf",117426,111,0.99999,10001,10,"100 200000","true"," DASMC"
"443","ANNEALING","ANNEALING FALSE",0,5289,100,0,"PartitionMetric",0,"sim-994172857.msf",117426,111,0.99999,10001,10,"100 200000","true"," DASMC"
"444","ANNEALING","ANNEALING FALSE",0,5289,100,0,"RobinsonFouldsMetric",0.136770288416403,"sim-994172857.msf",117426,111,0.99999,10001,10,"100 200000","true"," DASMC"
"445","ANNEALING","ANNEALING FALSE",0,5289,100,0,"KuhnerFelsenstein",0.00198047064462915,"sim-994172857.msf",117426,111,0.99999,10001,10,"100 200000","true"," DASMC"
"446","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-2337.21752705068,"sim-994172857.msf",46893,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"448","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim-994172857.msf",46893,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"449","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.147997546801989,"sim-994172857.msf",46893,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"450","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00258536874083807,"sim-994172857.msf",46893,111,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
"451","ANNEALING","ANNEALING TRUE",0,5166,100,0,"ConsensusLogLL",-1683.16096179517,"sim--327609657.msf",192767,111,0.99999,4001,10,"100 200000","true"," ASMC"
"453","ANNEALING","ANNEALING TRUE",0,5166,100,0,"PartitionMetric",0,"sim--327609657.msf",192767,111,0.99999,4001,10,"100 200000","true"," ASMC"
"454","ANNEALING","ANNEALING TRUE",0,5166,100,0,"RobinsonFouldsMetric",0.0995042903568716,"sim--327609657.msf",192767,111,0.99999,4001,10,"100 200000","true"," ASMC"
"455","ANNEALING","ANNEALING TRUE",0,5166,100,0,"KuhnerFelsenstein",0.00113869582841674,"sim--327609657.msf",192767,111,0.99999,4001,10,"100 200000","true"," ASMC"
"456","ANNEALING","ANNEALING FALSE",0,5166,100,0,"ConsensusLogLL",-1682.93164769961,"sim--327609657.msf",362042,111,0.99999,4001,10,"100 200000","true"," DASMC"
"458","ANNEALING","ANNEALING FALSE",0,5166,100,0,"PartitionMetric",0,"sim--327609657.msf",362042,111,0.99999,4001,10,"100 200000","true"," DASMC"
"459","ANNEALING","ANNEALING FALSE",0,5166,100,0,"RobinsonFouldsMetric",0.0957606122781412,"sim--327609657.msf",362042,111,0.99999,4001,10,"100 200000","true"," DASMC"
"460","ANNEALING","ANNEALING FALSE",0,5166,100,0,"KuhnerFelsenstein",0.000826771774599852,"sim--327609657.msf",362042,111,0.99999,4001,10,"100 200000","true"," DASMC"
"461","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1686.77796516921,"sim--327609657.msf",147030,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"463","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--327609657.msf",147030,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"464","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0859161556408807,"sim--327609657.msf",147030,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"465","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00105339619364195,"sim--327609657.msf",147030,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"466","ANNEALING","ANNEALING TRUE",0,5093,100,0,"ConsensusLogLL",-1757.99095782519,"sim--87787681.msf",278746,111,0.99999,4001,10,"100 200000","true"," ASMC"
"468","ANNEALING","ANNEALING TRUE",0,5093,100,0,"PartitionMetric",0,"sim--87787681.msf",278746,111,0.99999,4001,10,"100 200000","true"," ASMC"
"469","ANNEALING","ANNEALING TRUE",0,5093,100,0,"RobinsonFouldsMetric",0.114722849541716,"sim--87787681.msf",278746,111,0.99999,4001,10,"100 200000","true"," ASMC"
"470","ANNEALING","ANNEALING TRUE",0,5093,100,0,"KuhnerFelsenstein",0.00153947598098586,"sim--87787681.msf",278746,111,0.99999,4001,10,"100 200000","true"," ASMC"
"471","ANNEALING","ANNEALING FALSE",0,5093,100,0,"ConsensusLogLL",-1757.61995493741,"sim--87787681.msf",119976,111,0.99999,4001,10,"100 200000","true"," DASMC"
"473","ANNEALING","ANNEALING FALSE",0,5093,100,0,"PartitionMetric",0,"sim--87787681.msf",119976,111,0.99999,4001,10,"100 200000","true"," DASMC"
"474","ANNEALING","ANNEALING FALSE",0,5093,100,0,"RobinsonFouldsMetric",0.114654670267178,"sim--87787681.msf",119976,111,0.99999,4001,10,"100 200000","true"," DASMC"
"475","ANNEALING","ANNEALING FALSE",0,5093,100,0,"KuhnerFelsenstein",0.00166981781207597,"sim--87787681.msf",119976,111,0.99999,4001,10,"100 200000","true"," DASMC"
"476","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1766.96963665009,"sim--87787681.msf",207304,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"478","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",2,"sim--87787681.msf",207304,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"479","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.136009738264121,"sim--87787681.msf",207304,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"480","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00185859536472537,"sim--87787681.msf",207304,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"481","ANNEALING","ANNEALING TRUE",0,4961,100,0,"ConsensusLogLL",-1566.03191920756,"sim-1517627549.msf",271743,111,0.99999,4001,10,"100 200000","true"," ASMC"
"483","ANNEALING","ANNEALING TRUE",0,4961,100,0,"PartitionMetric",2,"sim-1517627549.msf",271743,111,0.99999,4001,10,"100 200000","true"," ASMC"
"484","ANNEALING","ANNEALING TRUE",0,4961,100,0,"RobinsonFouldsMetric",0.0830763414790373,"sim-1517627549.msf",271743,111,0.99999,4001,10,"100 200000","true"," ASMC"
"485","ANNEALING","ANNEALING TRUE",0,4961,100,0,"KuhnerFelsenstein",0.000900241506661358,"sim-1517627549.msf",271743,111,0.99999,4001,10,"100 200000","true"," ASMC"
"486","ANNEALING","ANNEALING FALSE",0,4961,100,0,"ConsensusLogLL",-1565.84229888559,"sim-1517627549.msf",153099,111,0.99999,4001,10,"100 200000","true"," DASMC"
"488","ANNEALING","ANNEALING FALSE",0,4961,100,0,"PartitionMetric",2,"sim-1517627549.msf",153099,111,0.99999,4001,10,"100 200000","true"," DASMC"
"489","ANNEALING","ANNEALING FALSE",0,4961,100,0,"RobinsonFouldsMetric",0.089202443939873,"sim-1517627549.msf",153099,111,0.99999,4001,10,"100 200000","true"," DASMC"
"490","ANNEALING","ANNEALING FALSE",0,4961,100,0,"KuhnerFelsenstein",0.000997269904182061,"sim-1517627549.msf",153099,111,0.99999,4001,10,"100 200000","true"," DASMC"
"491","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1580.12336579762,"sim-1517627549.msf",161503,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"493","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",4,"sim-1517627549.msf",161503,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"494","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.122978337619935,"sim-1517627549.msf",161503,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"495","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00157997624983982,"sim-1517627549.msf",161503,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"496","ANNEALING","ANNEALING TRUE",0,5095,100,0,"ConsensusLogLL",-1563.59240182152,"sim--197974480.msf",114054,111,0.99999,3001,10,"100 200000","true"," ASMC"
"498","ANNEALING","ANNEALING TRUE",0,5095,100,0,"PartitionMetric",0,"sim--197974480.msf",114054,111,0.99999,3001,10,"100 200000","true"," ASMC"
"499","ANNEALING","ANNEALING TRUE",0,5095,100,0,"RobinsonFouldsMetric",0.0910100007811112,"sim--197974480.msf",114054,111,0.99999,3001,10,"100 200000","true"," ASMC"
"500","ANNEALING","ANNEALING TRUE",0,5095,100,0,"KuhnerFelsenstein",0.00116252015266126,"sim--197974480.msf",114054,111,0.99999,3001,10,"100 200000","true"," ASMC"
"501","ANNEALING","ANNEALING FALSE",0,5095,100,0,"ConsensusLogLL",-1563.99241686966,"sim--197974480.msf",92787,111,0.99999,3001,10,"100 200000","true"," DASMC"
"503","ANNEALING","ANNEALING FALSE",0,5095,100,0,"PartitionMetric",0,"sim--197974480.msf",92787,111,0.99999,3001,10,"100 200000","true"," DASMC"
"504","ANNEALING","ANNEALING FALSE",0,5095,100,0,"RobinsonFouldsMetric",0.0903700007811112,"sim--197974480.msf",92787,111,0.99999,3001,10,"100 200000","true"," DASMC"
"505","ANNEALING","ANNEALING FALSE",0,5095,100,0,"KuhnerFelsenstein",0.00114971964970502,"sim--197974480.msf",92787,111,0.99999,3001,10,"100 200000","true"," DASMC"
"506","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1564.01134969173,"sim--197974480.msf",213269,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"508","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--197974480.msf",213269,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"509","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0977800007811112,"sim--197974480.msf",213269,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"510","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00124836048566684,"sim--197974480.msf",213269,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"511","ANNEALING","ANNEALING TRUE",0,4977,100,0,"ConsensusLogLL",-1846.69183345852,"sim--430287243.msf",105017,111,0.99999,3001,10,"100 200000","true"," ASMC"
"513","ANNEALING","ANNEALING TRUE",0,4977,100,0,"PartitionMetric",0,"sim--430287243.msf",105017,111,0.99999,3001,10,"100 200000","true"," ASMC"
"514","ANNEALING","ANNEALING TRUE",0,4977,100,0,"RobinsonFouldsMetric",0.0797493097571474,"sim--430287243.msf",105017,111,0.99999,3001,10,"100 200000","true"," ASMC"
"515","ANNEALING","ANNEALING TRUE",0,4977,100,0,"KuhnerFelsenstein",0.000889731324877199,"sim--430287243.msf",105017,111,0.99999,3001,10,"100 200000","true"," ASMC"
"516","ANNEALING","ANNEALING FALSE",0,4977,100,0,"ConsensusLogLL",-1846.09127507204,"sim--430287243.msf",72990,111,0.99999,3001,10,"100 200000","true"," DASMC"
"518","ANNEALING","ANNEALING FALSE",0,4977,100,0,"PartitionMetric",0,"sim--430287243.msf",72990,111,0.99999,3001,10,"100 200000","true"," DASMC"
"519","ANNEALING","ANNEALING FALSE",0,4977,100,0,"RobinsonFouldsMetric",0.0775031422381968,"sim--430287243.msf",72990,111,0.99999,3001,10,"100 200000","true"," DASMC"
"520","ANNEALING","ANNEALING FALSE",0,4977,100,0,"KuhnerFelsenstein",0.000888084599082047,"sim--430287243.msf",72990,111,0.99999,3001,10,"100 200000","true"," DASMC"
"521","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1846.50354195103,"sim--430287243.msf",223082,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"523","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim--430287243.msf",223082,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"524","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.0841019442486858,"sim--430287243.msf",223082,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"525","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.000747911722027683,"sim--430287243.msf",223082,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"526","ANNEALING","ANNEALING TRUE",0,5137,100,0,"ConsensusLogLL",-1710.98105261593,"sim-1568982450.msf",159238,111,0.99999,3001,10,"100 200000","true"," ASMC"
"528","ANNEALING","ANNEALING TRUE",0,5137,100,0,"PartitionMetric",0,"sim-1568982450.msf",159238,111,0.99999,3001,10,"100 200000","true"," ASMC"
"529","ANNEALING","ANNEALING TRUE",0,5137,100,0,"RobinsonFouldsMetric",0.0932074827852196,"sim-1568982450.msf",159238,111,0.99999,3001,10,"100 200000","true"," ASMC"
"530","ANNEALING","ANNEALING TRUE",0,5137,100,0,"KuhnerFelsenstein",0.00140081250039232,"sim-1568982450.msf",159238,111,0.99999,3001,10,"100 200000","true"," ASMC"
"531","ANNEALING","ANNEALING FALSE",0,5137,100,0,"ConsensusLogLL",-1711.14542984236,"sim-1568982450.msf",79570,111,0.99999,3001,10,"100 200000","true"," DASMC"
"533","ANNEALING","ANNEALING FALSE",0,5137,100,0,"PartitionMetric",0,"sim-1568982450.msf",79570,111,0.99999,3001,10,"100 200000","true"," DASMC"
"534","ANNEALING","ANNEALING FALSE",0,5137,100,0,"RobinsonFouldsMetric",0.0927756069045676,"sim-1568982450.msf",79570,111,0.99999,3001,10,"100 200000","true"," DASMC"
"535","ANNEALING","ANNEALING FALSE",0,5137,100,0,"KuhnerFelsenstein",0.00210421953680798,"sim-1568982450.msf",79570,111,0.99999,3001,10,"100 200000","true"," DASMC"
"536","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-1713.85648105501,"sim-1568982450.msf",118666,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"538","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",0,"sim-1568982450.msf",118666,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"539","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.101699274494483,"sim-1568982450.msf",118666,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"540","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00229619383188529,"sim-1568982450.msf",118666,111,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"541","ANNEALING","ANNEALING TRUE",0,5059,100,0,"ConsensusLogLL",-1682.90683747381,"sim--327609657.msf",244075,222,0.99999,4001,10,"100 200000","true"," ASMC"
"543","ANNEALING","ANNEALING TRUE",0,5059,100,0,"PartitionMetric",0,"sim--327609657.msf",244075,222,0.99999,4001,10,"100 200000","true"," ASMC"
"544","ANNEALING","ANNEALING TRUE",0,5059,100,0,"RobinsonFouldsMetric",0.0943242903568716,"sim--327609657.msf",244075,222,0.99999,4001,10,"100 200000","true"," ASMC"
