"","X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","SMCSamplerExperiments.mainRand","SMCSamplerExperiments.alphaSMCSampler","gen.rand","gen.treeRate","SMCSamplerExperiments.iterScalings","gen.useNonclock","Method"
"549","ANNEALING","ANNEALING FALSE",0,4872,100,0,"RobinsonFouldsMetric",0.144317685743842,"sim--1990233722.msf",98394,333,0.99999,6001,10,"100 200000","true"," DASMC"
"550","ANNEALING","ANNEALING FALSE",0,4872,100,0,"KuhnerFelsenstein",0.0019740951900645,"sim--1990233722.msf",98394,333,0.99999,6001,10,"100 200000","true"," DASMC"
"551","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3269.41434272595,"sim--1990233722.msf",209383,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"553","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",2,"sim--1990233722.msf",209383,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"554","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.462914820142965,"sim--1990233722.msf",209383,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"555","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0198827505493982,"sim--1990233722.msf",209383,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"556","ANNEALING","ANNEALING TRUE",0,4810,100,0,"ConsensusLogLL",-3446.46968983483,"sim-1710550215.msf",103031,333,0.99999,6001,10,"100 200000","true"," ASMC"
"558","ANNEALING","ANNEALING TRUE",0,4810,100,0,"PartitionMetric",0,"sim-1710550215.msf",103031,333,0.99999,6001,10,"100 200000","true"," ASMC"
"559","ANNEALING","ANNEALING TRUE",0,4810,100,0,"RobinsonFouldsMetric",0.211964563475934,"sim-1710550215.msf",103031,333,0.99999,6001,10,"100 200000","true"," ASMC"
"560","ANNEALING","ANNEALING TRUE",0,4810,100,0,"KuhnerFelsenstein",0.00383282116218455,"sim-1710550215.msf",103031,333,0.99999,6001,10,"100 200000","true"," ASMC"
"561","ANNEALING","ANNEALING FALSE",0,4810,100,0,"ConsensusLogLL",-3446.48361371452,"sim-1710550215.msf",60466,333,0.99999,6001,10,"100 200000","true"," DASMC"
"563","ANNEALING","ANNEALING FALSE",0,4810,100,0,"PartitionMetric",0,"sim-1710550215.msf",60466,333,0.99999,6001,10,"100 200000","true"," DASMC"
"564","ANNEALING","ANNEALING FALSE",0,4810,100,0,"RobinsonFouldsMetric",0.182544563475934,"sim-1710550215.msf",60466,333,0.99999,6001,10,"100 200000","true"," DASMC"
"565","ANNEALING","ANNEALING FALSE",0,4810,100,0,"KuhnerFelsenstein",0.00295678391457508,"sim-1710550215.msf",60466,333,0.99999,6001,10,"100 200000","true"," DASMC"
"566","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3539.19595183408,"sim-1710550215.msf",166620,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"568","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",4,"sim-1710550215.msf",166620,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"569","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.488277428404738,"sim-1710550215.msf",166620,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"570","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0227021533175463,"sim-1710550215.msf",166620,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"571","ANNEALING","ANNEALING TRUE",0,5046,100,0,"ConsensusLogLL",-3193.79779990048,"sim-932534234.msf",125680,333,0.99999,6001,10,"100 200000","true"," ASMC"
"573","ANNEALING","ANNEALING TRUE",0,5046,100,0,"PartitionMetric",0,"sim-932534234.msf",125680,333,0.99999,6001,10,"100 200000","true"," ASMC"
"574","ANNEALING","ANNEALING TRUE",0,5046,100,0,"RobinsonFouldsMetric",0.213778199962345,"sim-932534234.msf",125680,333,0.99999,6001,10,"100 200000","true"," ASMC"
"575","ANNEALING","ANNEALING TRUE",0,5046,100,0,"KuhnerFelsenstein",0.00533121879468563,"sim-932534234.msf",125680,333,0.99999,6001,10,"100 200000","true"," ASMC"
"576","ANNEALING","ANNEALING FALSE",0,5046,100,0,"ConsensusLogLL",-3193.91486344842,"sim-932534234.msf",179353,333,0.99999,6001,10,"100 200000","true"," DASMC"
"578","ANNEALING","ANNEALING FALSE",0,5046,100,0,"PartitionMetric",2,"sim-932534234.msf",179353,333,0.99999,6001,10,"100 200000","true"," DASMC"
"579","ANNEALING","ANNEALING FALSE",0,5046,100,0,"RobinsonFouldsMetric",0.202921282106181,"sim-932534234.msf",179353,333,0.99999,6001,10,"100 200000","true"," DASMC"
"580","ANNEALING","ANNEALING FALSE",0,5046,100,0,"KuhnerFelsenstein",0.00448559924145874,"sim-932534234.msf",179353,333,0.99999,6001,10,"100 200000","true"," DASMC"
"581","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3220.70944558079,"sim-932534234.msf",149517,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"583","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",4,"sim-932534234.msf",149517,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"584","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.363326727488839,"sim-932534234.msf",149517,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"585","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0126721158022996,"sim-932534234.msf",149517,333,0.99999,6001,10,"100 200000","true","CSMC-Nonclock"
"586","ANNEALING","ANNEALING TRUE",0,4880,100,0,"ConsensusLogLL",-3369.87423792974,"sim--1314451335.msf",95917,333,0.99999,3001,10,"100 200000","true"," ASMC"
"588","ANNEALING","ANNEALING TRUE",0,4880,100,0,"PartitionMetric",2,"sim--1314451335.msf",95917,333,0.99999,3001,10,"100 200000","true"," ASMC"
"589","ANNEALING","ANNEALING TRUE",0,4880,100,0,"RobinsonFouldsMetric",0.186495774451544,"sim--1314451335.msf",95917,333,0.99999,3001,10,"100 200000","true"," ASMC"
"590","ANNEALING","ANNEALING TRUE",0,4880,100,0,"KuhnerFelsenstein",0.00288907782223568,"sim--1314451335.msf",95917,333,0.99999,3001,10,"100 200000","true"," ASMC"
"591","ANNEALING","ANNEALING FALSE",0,4880,100,0,"ConsensusLogLL",-3369.75540766696,"sim--1314451335.msf",54966,333,0.99999,3001,10,"100 200000","true"," DASMC"
"593","ANNEALING","ANNEALING FALSE",0,4880,100,0,"PartitionMetric",2,"sim--1314451335.msf",54966,333,0.99999,3001,10,"100 200000","true"," DASMC"
"594","ANNEALING","ANNEALING FALSE",0,4880,100,0,"RobinsonFouldsMetric",0.194118224177588,"sim--1314451335.msf",54966,333,0.99999,3001,10,"100 200000","true"," DASMC"
"595","ANNEALING","ANNEALING FALSE",0,4880,100,0,"KuhnerFelsenstein",0.0035137007944547,"sim--1314451335.msf",54966,333,0.99999,3001,10,"100 200000","true"," DASMC"
"596","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3463.85203006129,"sim--1314451335.msf",167723,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"598","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",10,"sim--1314451335.msf",167723,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"599","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.492643936259985,"sim--1314451335.msf",167723,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"600","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0213942914683207,"sim--1314451335.msf",167723,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"601","ANNEALING","ANNEALING TRUE",0,4925,100,0,"ConsensusLogLL",-3433.72942330857,"sim--197974480.msf",124659,333,0.99999,3001,10,"100 200000","true"," ASMC"
"603","ANNEALING","ANNEALING TRUE",0,4925,100,0,"PartitionMetric",2,"sim--197974480.msf",124659,333,0.99999,3001,10,"100 200000","true"," ASMC"
"604","ANNEALING","ANNEALING TRUE",0,4925,100,0,"RobinsonFouldsMetric",0.203664217484239,"sim--197974480.msf",124659,333,0.99999,3001,10,"100 200000","true"," ASMC"
"605","ANNEALING","ANNEALING TRUE",0,4925,100,0,"KuhnerFelsenstein",0.00346589837397439,"sim--197974480.msf",124659,333,0.99999,3001,10,"100 200000","true"," ASMC"
"606","ANNEALING","ANNEALING FALSE",0,4925,100,0,"ConsensusLogLL",-3433.71634580562,"sim--197974480.msf",76749,333,0.99999,3001,10,"100 200000","true"," DASMC"
"608","ANNEALING","ANNEALING FALSE",0,4925,100,0,"PartitionMetric",2,"sim--197974480.msf",76749,333,0.99999,3001,10,"100 200000","true"," DASMC"
"609","ANNEALING","ANNEALING FALSE",0,4925,100,0,"RobinsonFouldsMetric",0.211444217484239,"sim--197974480.msf",76749,333,0.99999,3001,10,"100 200000","true"," DASMC"
"610","ANNEALING","ANNEALING FALSE",0,4925,100,0,"KuhnerFelsenstein",0.00341363467445565,"sim--197974480.msf",76749,333,0.99999,3001,10,"100 200000","true"," DASMC"
"611","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3537.99613959075,"sim--197974480.msf",143838,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"613","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",8,"sim--197974480.msf",143838,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"614","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.639255312354886,"sim--197974480.msf",143838,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"615","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0425732303893809,"sim--197974480.msf",143838,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"616","ANNEALING","ANNEALING TRUE",0,4975,100,0,"ConsensusLogLL",-2932.9092916933,"sim-894592790.msf",198174,333,0.99999,3001,10,"100 200000","true"," ASMC"
"618","ANNEALING","ANNEALING TRUE",0,4975,100,0,"PartitionMetric",0,"sim-894592790.msf",198174,333,0.99999,3001,10,"100 200000","true"," ASMC"
"619","ANNEALING","ANNEALING TRUE",0,4975,100,0,"RobinsonFouldsMetric",0.178096806351653,"sim-894592790.msf",198174,333,0.99999,3001,10,"100 200000","true"," ASMC"
"620","ANNEALING","ANNEALING TRUE",0,4975,100,0,"KuhnerFelsenstein",0.00309369818761578,"sim-894592790.msf",198174,333,0.99999,3001,10,"100 200000","true"," ASMC"
"621","ANNEALING","ANNEALING FALSE",0,4975,100,0,"ConsensusLogLL",-2932.87361987889,"sim-894592790.msf",98513,333,0.99999,3001,10,"100 200000","true"," DASMC"
"623","ANNEALING","ANNEALING FALSE",0,4975,100,0,"PartitionMetric",0,"sim-894592790.msf",98513,333,0.99999,3001,10,"100 200000","true"," DASMC"
"624","ANNEALING","ANNEALING FALSE",0,4975,100,0,"RobinsonFouldsMetric",0.184886416422646,"sim-894592790.msf",98513,333,0.99999,3001,10,"100 200000","true"," DASMC"
"625","ANNEALING","ANNEALING FALSE",0,4975,100,0,"KuhnerFelsenstein",0.00321128231828321,"sim-894592790.msf",98513,333,0.99999,3001,10,"100 200000","true"," DASMC"
"626","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-2961.95283260449,"sim-894592790.msf",137784,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"628","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",4,"sim-894592790.msf",137784,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"629","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.342765924922061,"sim-894592790.msf",137784,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"630","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0108907754184593,"sim-894592790.msf",137784,333,0.99999,3001,10,"100 200000","true","CSMC-Nonclock"
"631","ANNEALING","ANNEALING TRUE",0,5170,100,0,"ConsensusLogLL",-3986.96592005905,"sim--327609657.msf",127706,111,0.99999,4001,10,"100 200000","true"," ASMC"
"633","ANNEALING","ANNEALING TRUE",0,5170,100,0,"PartitionMetric",2,"sim--327609657.msf",127706,111,0.99999,4001,10,"100 200000","true"," ASMC"
"634","ANNEALING","ANNEALING TRUE",0,5170,100,0,"RobinsonFouldsMetric",0.24851207074973,"sim--327609657.msf",127706,111,0.99999,4001,10,"100 200000","true"," ASMC"
"635","ANNEALING","ANNEALING TRUE",0,5170,100,0,"KuhnerFelsenstein",0.00772067259460983,"sim--327609657.msf",127706,111,0.99999,4001,10,"100 200000","true"," ASMC"
"636","ANNEALING","ANNEALING FALSE",0,5170,100,0,"ConsensusLogLL",-3987.10574376407,"sim--327609657.msf",150623,111,0.99999,4001,10,"100 200000","true"," DASMC"
"638","ANNEALING","ANNEALING FALSE",0,5170,100,0,"PartitionMetric",2,"sim--327609657.msf",150623,111,0.99999,4001,10,"100 200000","true"," DASMC"
"639","ANNEALING","ANNEALING FALSE",0,5170,100,0,"RobinsonFouldsMetric",0.24772207074973,"sim--327609657.msf",150623,111,0.99999,4001,10,"100 200000","true"," DASMC"
"640","ANNEALING","ANNEALING FALSE",0,5170,100,0,"KuhnerFelsenstein",0.00713931162866458,"sim--327609657.msf",150623,111,0.99999,4001,10,"100 200000","true"," DASMC"
"641","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-4289.37475749852,"sim--327609657.msf",138535,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"643","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",10,"sim--327609657.msf",138535,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"644","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",1.68773205146713,"sim--327609657.msf",138535,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"645","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.266580483431733,"sim--327609657.msf",138535,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"646","ANNEALING","ANNEALING TRUE",0,4777,100,0,"ConsensusLogLL",-3148.88391767773,"sim--673768336.msf",121977,111,0.99999,4001,10,"100 200000","true"," ASMC"
"648","ANNEALING","ANNEALING TRUE",0,4777,100,0,"PartitionMetric",6,"sim--673768336.msf",121977,111,0.99999,4001,10,"100 200000","true"," ASMC"
"649","ANNEALING","ANNEALING TRUE",0,4777,100,0,"RobinsonFouldsMetric",0.232817063648479,"sim--673768336.msf",121977,111,0.99999,4001,10,"100 200000","true"," ASMC"
"650","ANNEALING","ANNEALING TRUE",0,4777,100,0,"KuhnerFelsenstein",0.00566085757776537,"sim--673768336.msf",121977,111,0.99999,4001,10,"100 200000","true"," ASMC"
"651","ANNEALING","ANNEALING FALSE",0,4777,100,0,"ConsensusLogLL",-3149.20577278864,"sim--673768336.msf",164949,111,0.99999,4001,10,"100 200000","true"," DASMC"
"653","ANNEALING","ANNEALING FALSE",0,4777,100,0,"PartitionMetric",4,"sim--673768336.msf",164949,111,0.99999,4001,10,"100 200000","true"," DASMC"
"654","ANNEALING","ANNEALING FALSE",0,4777,100,0,"RobinsonFouldsMetric",0.233506056376202,"sim--673768336.msf",164949,111,0.99999,4001,10,"100 200000","true"," DASMC"
"655","ANNEALING","ANNEALING FALSE",0,4777,100,0,"KuhnerFelsenstein",0.00579081643798287,"sim--673768336.msf",164949,111,0.99999,4001,10,"100 200000","true"," DASMC"
"656","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3200.84977775713,"sim--673768336.msf",155936,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"658","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",6,"sim--673768336.msf",155936,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"659","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.279468813721832,"sim--673768336.msf",155936,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"660","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00870275380919065,"sim--673768336.msf",155936,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"661","ANNEALING","ANNEALING TRUE",0,5318,100,0,"ConsensusLogLL",-3557.98153702765,"sim-409100456.msf",116258,111,0.99999,4001,10,"100 200000","true"," ASMC"
"663","ANNEALING","ANNEALING TRUE",0,5318,100,0,"PartitionMetric",0,"sim-409100456.msf",116258,111,0.99999,4001,10,"100 200000","true"," ASMC"
"664","ANNEALING","ANNEALING TRUE",0,5318,100,0,"RobinsonFouldsMetric",0.179790914848682,"sim-409100456.msf",116258,111,0.99999,4001,10,"100 200000","true"," ASMC"
"665","ANNEALING","ANNEALING TRUE",0,5318,100,0,"KuhnerFelsenstein",0.00657435552742021,"sim-409100456.msf",116258,111,0.99999,4001,10,"100 200000","true"," ASMC"
"666","ANNEALING","ANNEALING FALSE",0,5318,100,0,"ConsensusLogLL",-3558.21737251652,"sim-409100456.msf",171901,111,0.99999,4001,10,"100 200000","true"," DASMC"
"668","ANNEALING","ANNEALING FALSE",0,5318,100,0,"PartitionMetric",0,"sim-409100456.msf",171901,111,0.99999,4001,10,"100 200000","true"," DASMC"
"669","ANNEALING","ANNEALING FALSE",0,5318,100,0,"RobinsonFouldsMetric",0.21868722561648,"sim-409100456.msf",171901,111,0.99999,4001,10,"100 200000","true"," DASMC"
"670","ANNEALING","ANNEALING FALSE",0,5318,100,0,"KuhnerFelsenstein",0.00783029579581221,"sim-409100456.msf",171901,111,0.99999,4001,10,"100 200000","true"," DASMC"
"671","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3812.00412130512,"sim-409100456.msf",154527,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"673","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",12,"sim-409100456.msf",154527,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"674","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",1.11996246052977,"sim-409100456.msf",154527,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"675","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.107609068305604,"sim-409100456.msf",154527,111,0.99999,4001,10,"100 200000","true","CSMC-Nonclock"
"676","ANNEALING","ANNEALING TRUE",0,5358,100,0,"ConsensusLogLL",-3794.49836542958,"sim--438763257.msf",354298,222,0.99999,2001,10,"100 200000","true"," ASMC"
"678","ANNEALING","ANNEALING TRUE",0,5358,100,0,"PartitionMetric",0,"sim--438763257.msf",354298,222,0.99999,2001,10,"100 200000","true"," ASMC"
"679","ANNEALING","ANNEALING TRUE",0,5358,100,0,"RobinsonFouldsMetric",0.243361297133654,"sim--438763257.msf",354298,222,0.99999,2001,10,"100 200000","true"," ASMC"
"680","ANNEALING","ANNEALING TRUE",0,5358,100,0,"KuhnerFelsenstein",0.00486947399309056,"sim--438763257.msf",354298,222,0.99999,2001,10,"100 200000","true"," ASMC"
"681","ANNEALING","ANNEALING FALSE",0,5358,100,0,"ConsensusLogLL",-3794.30055705239,"sim--438763257.msf",71965,222,0.99999,2001,10,"100 200000","true"," DASMC"
"683","ANNEALING","ANNEALING FALSE",0,5358,100,0,"PartitionMetric",0,"sim--438763257.msf",71965,222,0.99999,2001,10,"100 200000","true"," DASMC"
"684","ANNEALING","ANNEALING FALSE",0,5358,100,0,"RobinsonFouldsMetric",0.258601297133654,"sim--438763257.msf",71965,222,0.99999,2001,10,"100 200000","true"," DASMC"
"685","ANNEALING","ANNEALING FALSE",0,5358,100,0,"KuhnerFelsenstein",0.00610977285432474,"sim--438763257.msf",71965,222,0.99999,2001,10,"100 200000","true"," DASMC"
"686","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3800.5347812447,"sim--438763257.msf",214131,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"688","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",2,"sim--438763257.msf",214131,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"689","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.3029660152255,"sim--438763257.msf",214131,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"690","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.00841883624545164,"sim--438763257.msf",214131,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"691","ANNEALING","ANNEALING TRUE",0,5306,100,0,"ConsensusLogLL",-4425.10825612574,"sim--586880011.msf",206815,222,0.99999,2001,10,"100 200000","true"," ASMC"
"693","ANNEALING","ANNEALING TRUE",0,5306,100,0,"PartitionMetric",0,"sim--586880011.msf",206815,222,0.99999,2001,10,"100 200000","true"," ASMC"
"694","ANNEALING","ANNEALING TRUE",0,5306,100,0,"RobinsonFouldsMetric",0.364314366251005,"sim--586880011.msf",206815,222,0.99999,2001,10,"100 200000","true"," ASMC"
"695","ANNEALING","ANNEALING TRUE",0,5306,100,0,"KuhnerFelsenstein",0.013848770558724,"sim--586880011.msf",206815,222,0.99999,2001,10,"100 200000","true"," ASMC"
"696","ANNEALING","ANNEALING FALSE",0,5306,100,0,"ConsensusLogLL",-4425.47217720216,"sim--586880011.msf",179156,222,0.99999,2001,10,"100 200000","true"," DASMC"
"698","ANNEALING","ANNEALING FALSE",0,5306,100,0,"PartitionMetric",0,"sim--586880011.msf",179156,222,0.99999,2001,10,"100 200000","true"," DASMC"
"699","ANNEALING","ANNEALING FALSE",0,5306,100,0,"RobinsonFouldsMetric",0.355524366251005,"sim--586880011.msf",179156,222,0.99999,2001,10,"100 200000","true"," DASMC"
"700","ANNEALING","ANNEALING FALSE",0,5306,100,0,"KuhnerFelsenstein",0.0118823566605712,"sim--586880011.msf",179156,222,0.99999,2001,10,"100 200000","true"," DASMC"
"701","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-4598.93818989722,"sim--586880011.msf",224685,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"703","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",10,"sim--586880011.msf",224685,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"704","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",1.12080226122652,"sim--586880011.msf",224685,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"705","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.085467749642345,"sim--586880011.msf",224685,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"706","ANNEALING","ANNEALING TRUE",0,5514,100,0,"ConsensusLogLL",-3507.74890223958,"sim-1997731120.msf",94005,222,0.99999,2001,10,"100 200000","true"," ASMC"
"708","ANNEALING","ANNEALING TRUE",0,5514,100,0,"PartitionMetric",0,"sim-1997731120.msf",94005,222,0.99999,2001,10,"100 200000","true"," ASMC"
"709","ANNEALING","ANNEALING TRUE",0,5514,100,0,"RobinsonFouldsMetric",0.315785033600497,"sim-1997731120.msf",94005,222,0.99999,2001,10,"100 200000","true"," ASMC"
"710","ANNEALING","ANNEALING TRUE",0,5514,100,0,"KuhnerFelsenstein",0.0136586602597148,"sim-1997731120.msf",94005,222,0.99999,2001,10,"100 200000","true"," ASMC"
"711","ANNEALING","ANNEALING FALSE",0,5514,100,0,"ConsensusLogLL",-3507.61784718681,"sim-1997731120.msf",98002,222,0.99999,2001,10,"100 200000","true"," DASMC"
"713","ANNEALING","ANNEALING FALSE",0,5514,100,0,"PartitionMetric",0,"sim-1997731120.msf",98002,222,0.99999,2001,10,"100 200000","true"," DASMC"
"714","ANNEALING","ANNEALING FALSE",0,5514,100,0,"RobinsonFouldsMetric",0.284453936046466,"sim-1997731120.msf",98002,222,0.99999,2001,10,"100 200000","true"," DASMC"
"715","ANNEALING","ANNEALING FALSE",0,5514,100,0,"KuhnerFelsenstein",0.0116272420440849,"sim-1997731120.msf",98002,222,0.99999,2001,10,"100 200000","true"," DASMC"
"716","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3588.51323190925,"sim-1997731120.msf",166666,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"718","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"PartitionMetric",6,"sim-1997731120.msf",166666,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"719","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"RobinsonFouldsMetric",0.642864430785526,"sim-1997731120.msf",166666,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"720","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"KuhnerFelsenstein",0.0302912623241383,"sim-1997731120.msf",166666,222,0.99999,2001,10,"100 200000","true","CSMC-Nonclock"
"721","ANNEALING","ANNEALING TRUE",0,5056,100,0,"ConsensusLogLL",-2989.47145826626,"sim--100744689.msf",181559,333,0.99999,10001,10,"100 200000","true"," ASMC"
"723","ANNEALING","ANNEALING TRUE",0,5056,100,0,"PartitionMetric",4,"sim--100744689.msf",181559,333,0.99999,10001,10,"100 200000","true"," ASMC"
"724","ANNEALING","ANNEALING TRUE",0,5056,100,0,"RobinsonFouldsMetric",0.171260403943941,"sim--100744689.msf",181559,333,0.99999,10001,10,"100 200000","true"," ASMC"
"725","ANNEALING","ANNEALING TRUE",0,5056,100,0,"KuhnerFelsenstein",0.00259093096541217,"sim--100744689.msf",181559,333,0.99999,10001,10,"100 200000","true"," ASMC"
"726","ANNEALING","ANNEALING FALSE",0,5056,100,0,"ConsensusLogLL",-2989.7696534283,"sim--100744689.msf",111308,333,0.99999,10001,10,"100 200000","true"," DASMC"
"728","ANNEALING","ANNEALING FALSE",0,5056,100,0,"PartitionMetric",2,"sim--100744689.msf",111308,333,0.99999,10001,10,"100 200000","true"," DASMC"
"729","ANNEALING","ANNEALING FALSE",0,5056,100,0,"RobinsonFouldsMetric",0.168975680944877,"sim--100744689.msf",111308,333,0.99999,10001,10,"100 200000","true"," DASMC"
"730","ANNEALING","ANNEALING FALSE",0,5056,100,0,"KuhnerFelsenstein",0.0027236170510616,"sim--100744689.msf",111308,333,0.99999,10001,10,"100 200000","true"," DASMC"
"731","CSMCNonClock","CSMCNonClock NA",NA,NA,2e+05,0,"ConsensusLogLL",-3081.05362403976,"sim--100744689.msf",173294,333,0.99999,10001,10,"100 200000","true","CSMC-Nonclock"
