"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"26","sim--551879016.msf.Rep0","SSJC",-388.331078762447,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"27","sim--551879016.msf.Rep0","ANNEALINGEvolK2P",-392.883465986298,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"28","sim--551879016.msf.Rep0","SSEvolK2P",-393.37825595619,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"29","sim--551879016.msf.Rep0","ANNEALINGEvolGTR",-390.213133883228,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"30","sim--551879016.msf.Rep0","SSEvolGTR",-412.803156385639,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"31","sim--176922565.msf.Rep0","ANNEALINGJC",-344.150445500513,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"32","sim--176922565.msf.Rep0","SSJC",-344.407247639538,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"33","sim--176922565.msf.Rep0","ANNEALINGEvolK2P",-352.123570053831,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"34","sim--176922565.msf.Rep0","SSEvolK2P",-368.685539069982,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"35","sim--176922565.msf.Rep0","ANNEALINGEvolGTR",-345.790952937252,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"36","sim--176922565.msf.Rep0","SSEvolGTR",-366.913979802865,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"37","sim-1666688253.msf.Rep0","ANNEALINGJC",-358.566576477159,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"38","sim-1666688253.msf.Rep0","SSJC",-355.030209931033,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"39","sim-1666688253.msf.Rep0","ANNEALINGEvolK2P",-356.914502263358,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"40","sim-1666688253.msf.Rep0","SSEvolK2P",-361.612731656748,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"41","sim-1666688253.msf.Rep0","ANNEALINGEvolGTR",-361.043762344017,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"42","sim-1666688253.msf.Rep0","SSEvolGTR",-369.619157746139,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"43","sim-1388588058.msf.Rep0","ANNEALINGJC",-575.034954215328,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"44","sim-1388588058.msf.Rep0","SSJC",-570.850859136305,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"45","sim-1388588058.msf.Rep0","ANNEALINGEvolK2P",-569.374399601077,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"46","sim-1388588058.msf.Rep0","SSEvolK2P",-576.05725104564,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"47","sim-1388588058.msf.Rep0","ANNEALINGEvolGTR",-582.611623161958,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"48","sim-1388588058.msf.Rep0","SSEvolGTR",-598.439237068274,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"49","sim-1071411167.msf.Rep0","ANNEALINGJC",-373.547073037215,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"50","sim-1071411167.msf.Rep0","SSJC",-369.144632217239,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"51","sim-1071411167.msf.Rep0","ANNEALINGEvolK2P",-370.172870541262,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"52","sim-1071411167.msf.Rep0","SSEvolK2P",-369.80488546215,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"53","sim-1071411167.msf.Rep0","ANNEALINGEvolGTR",-378.385658738111,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"54","sim-1071411167.msf.Rep0","SSEvolGTR",-384.557441431639,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"55","sim--86300596.msf.Rep0","ANNEALINGJC",-446.962815860364,1314,0.999,100,10,33,10,"100 100000 100 100000 100 100000"
"56","sim--86300596.msf.Rep0","SSJC",-443.877558432991,1314,0.999,100,10,33,10,"100 100000 100 100000 100 100000"
"57","sim--86300596.msf.Rep0","ANNEALINGEvolK2P",-448.627339298894,1314,0.999,100,10,33,10,"100 100000 100 100000 100 100000"
"58","sim--86300596.msf.Rep0","SSEvolK2P",-452.303895961465,1314,0.999,100,10,33,10,"100 100000 100 100000 100 100000"
"59","sim--86300596.msf.Rep0","ANNEALINGEvolGTR",-452.385225652927,1314,0.999,100,10,33,10,"100 100000 100 100000 100 100000"
"60","sim--86300596.msf.Rep0","SSEvolGTR",-465.932342924894,1314,0.999,100,10,33,10,"100 100000 100 100000 100 100000"
"61","sim-282421568.msf.Rep0","ANNEALINGJC",-540.222762149203,1314,0.999,100,10,44,10,"100 100000 100 100000 100 100000"
"62","sim-282421568.msf.Rep0","SSJC",-538.912321332048,1314,0.999,100,10,44,10,"100 100000 100 100000 100 100000"
"63","sim-282421568.msf.Rep0","ANNEALINGEvolK2P",-544.74836337877,1314,0.999,100,10,44,10,"100 100000 100 100000 100 100000"
"64","sim-282421568.msf.Rep0","SSEvolK2P",-549.018468278846,1314,0.999,100,10,44,10,"100 100000 100 100000 100 100000"
"65","sim-282421568.msf.Rep0","ANNEALINGEvolGTR",-550.723138540463,1314,0.999,100,10,44,10,"100 100000 100 100000 100 100000"
"66","sim-282421568.msf.Rep0","SSEvolGTR",-556.027610627437,1314,0.999,100,10,44,10,"100 100000 100 100000 100 100000"
