"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"383","sim--772199651.msf.Rep0","ANNEALINGEvolGTR",-2947.54828039401,7181,0.99995,1000,10,223,10,"100 100000 100 100000 100 100000"
"384","sim--772199651.msf.Rep0","SSEvolGTR",-2952.59098703923,7181,0.99995,1000,10,223,10,"100 100000 100 100000 100 100000"
"385","sim--436319896.msf.Rep0","ANNEALINGEvolK2P",-3160.07413659522,7181,0.99995,1000,10,259,10,"100 100000 100 100000 100 100000"
"386","sim--436319896.msf.Rep0","SSEvolK2P",-3161.26230154267,7181,0.99995,1000,10,259,10,"100 100000 100 100000 100 100000"
"387","sim--436319896.msf.Rep0","ANNEALINGJC",-3159.51319149443,7181,0.99995,1000,10,259,10,"100 100000 100 100000 100 100000"
"388","sim--436319896.msf.Rep0","SSJC",-3158.70869295829,7181,0.99995,1000,10,259,10,"100 100000 100 100000 100 100000"
"389","sim--436319896.msf.Rep0","ANNEALINGEvolGTR",-3180.7033523653,7181,0.99995,1000,10,259,10,"100 100000 100 100000 100 100000"
"390","sim--436319896.msf.Rep0","SSEvolGTR",-3186.3836834682,7181,0.99995,1000,10,259,10,"100 100000 100 100000 100 100000"
"391","sim-1180735999.msf.Rep0","ANNEALINGEvolK2P",-4426.74259964415,7181,0.99995,1000,10,277,10,"100 100000 100 100000 100 100000"
"392","sim-1180735999.msf.Rep0","SSEvolK2P",-4426.45444637222,7181,0.99995,1000,10,277,10,"100 100000 100 100000 100 100000"
"393","sim-1180735999.msf.Rep0","ANNEALINGJC",-4426.70814804784,7181,0.99995,1000,10,277,10,"100 100000 100 100000 100 100000"
"394","sim-1180735999.msf.Rep0","SSJC",-4427.12092784002,7181,0.99995,1000,10,277,10,"100 100000 100 100000 100 100000"
"395","sim-1180735999.msf.Rep0","ANNEALINGEvolGTR",-4432.10885142223,7181,0.99995,1000,10,277,10,"100 100000 100 100000 100 100000"
"396","sim-1180735999.msf.Rep0","SSEvolGTR",-4443.89746278335,7181,0.99995,1000,10,277,10,"100 100000 100 100000 100 100000"
"397","sim--112908717.msf.Rep0","ANNEALINGEvolK2P",-4003.70431147285,7181,0.99995,1000,10,285,10,"100 100000 100 100000 100 100000"
"398","sim--112908717.msf.Rep0","SSEvolK2P",-4003.49948400963,7181,0.99995,1000,10,285,10,"100 100000 100 100000 100 100000"
"399","sim--112908717.msf.Rep0","ANNEALINGJC",-4001.0913625817,7181,0.99995,1000,10,285,10,"100 100000 100 100000 100 100000"
"400","sim--112908717.msf.Rep0","SSJC",-3997.20554348398,7181,0.99995,1000,10,285,10,"100 100000 100 100000 100 100000"
"401","sim--112908717.msf.Rep0","ANNEALINGEvolGTR",-4023.92534326765,7181,0.99995,1000,10,285,10,"100 100000 100 100000 100 100000"
"402","sim--112908717.msf.Rep0","SSEvolGTR",-4032.02388498441,7181,0.99995,1000,10,285,10,"100 100000 100 100000 100 100000"
"403","sim--358166503.msf.Rep0","ANNEALINGEvolK2P",-4315.58189823638,7181,0.99995,1000,10,247,10,"100 100000 100 100000 100 100000"
"404","sim--358166503.msf.Rep0","SSEvolK2P",-4315.41844082298,7181,0.99995,1000,10,247,10,"100 100000 100 100000 100 100000"
"405","sim--358166503.msf.Rep0","ANNEALINGJC",-4310.19548138493,7181,0.99995,1000,10,247,10,"100 100000 100 100000 100 100000"
"406","sim--358166503.msf.Rep0","SSJC",-4310.54160315985,7181,0.99995,1000,10,247,10,"100 100000 100 100000 100 100000"
"407","sim--358166503.msf.Rep0","ANNEALINGEvolGTR",-4325.31195245792,7181,0.99995,1000,10,247,10,"100 100000 100 100000 100 100000"
"408","sim--358166503.msf.Rep0","SSEvolGTR",-4333.95609233442,7181,0.99995,1000,10,247,10,"100 100000 100 100000 100 100000"
"409","sim-1872869341.msf.Rep0","ANNEALINGEvolK2P",-4167.38054601572,7181,0.99995,1000,10,258,10,"100 100000 100 100000 100 100000"
"410","sim-1872869341.msf.Rep0","SSEvolK2P",-4166.8921868648,7181,0.99995,1000,10,258,10,"100 100000 100 100000 100 100000"
"411","sim-1872869341.msf.Rep0","ANNEALINGJC",-4165.68638914782,7181,0.99995,1000,10,258,10,"100 100000 100 100000 100 100000"
"412","sim-1872869341.msf.Rep0","SSJC",-4166.95866461959,7181,0.99995,1000,10,258,10,"100 100000 100 100000 100 100000"
"413","sim-1872869341.msf.Rep0","ANNEALINGEvolGTR",-4186.64628588998,7181,0.99995,1000,10,258,10,"100 100000 100 100000 100 100000"
"414","sim-1872869341.msf.Rep0","SSEvolGTR",-4195.83834508067,7181,0.99995,1000,10,258,10,"100 100000 100 100000 100 100000"
"415","sim--391008912.msf.Rep0","ANNEALINGEvolK2P",-3927.03468767555,7181,0.99995,1000,10,268,10,"100 100000 100 100000 100 100000"
"416","sim--391008912.msf.Rep0","SSEvolK2P",-3926.15157643189,7181,0.99995,1000,10,268,10,"100 100000 100 100000 100 100000"
"417","sim--391008912.msf.Rep0","ANNEALINGJC",-3922.90775022516,7181,0.99995,1000,10,268,10,"100 100000 100 100000 100 100000"
"418","sim--391008912.msf.Rep0","SSJC",-3922.32014615769,7181,0.99995,1000,10,268,10,"100 100000 100 100000 100 100000"
"419","sim--391008912.msf.Rep0","ANNEALINGEvolGTR",-3946.35024655561,7181,0.99995,1000,10,268,10,"100 100000 100 100000 100 100000"
"420","sim--391008912.msf.Rep0","SSEvolGTR",-3952.73698884728,7181,0.99995,1000,10,268,10,"100 100000 100 100000 100 100000"
"421","sim--448788472.msf.Rep0","ANNEALINGEvolK2P",-4278.07196449037,7181,0.99995,1000,10,217,10,"100 100000 100 100000 100 100000"
"422","sim--448788472.msf.Rep0","SSEvolK2P",-4276.34163937406,7181,0.99995,1000,10,217,10,"100 100000 100 100000 100 100000"
"423","sim--448788472.msf.Rep0","ANNEALINGJC",-4276.49197495202,7181,0.99995,1000,10,217,10,"100 100000 100 100000 100 100000"
"424","sim--448788472.msf.Rep0","SSJC",-4275.43779012783,7181,0.99995,1000,10,217,10,"100 100000 100 100000 100 100000"
"425","sim--448788472.msf.Rep0","ANNEALINGEvolGTR",-4294.77654810057,7181,0.99995,1000,10,217,10,"100 100000 100 100000 100 100000"
"426","sim--448788472.msf.Rep0","SSEvolGTR",-4300.73392790028,7181,0.99995,1000,10,217,10,"100 100000 100 100000 100 100000"
"427","sim--312855518.msf.Rep0","ANNEALINGEvolK2P",-4332.11904535365,7181,0.99995,1000,10,224,10,"100 100000 100 100000 100 100000"
"428","sim--312855518.msf.Rep0","SSEvolK2P",-4333.92563962389,7181,0.99995,1000,10,224,10,"100 100000 100 100000 100 100000"
"429","sim--312855518.msf.Rep0","ANNEALINGJC",-4329.08493431045,7181,0.99995,1000,10,224,10,"100 100000 100 100000 100 100000"
"430","sim--312855518.msf.Rep0","SSJC",-4329.16558838019,7181,0.99995,1000,10,224,10,"100 100000 100 100000 100 100000"
"431","sim--312855518.msf.Rep0","ANNEALINGEvolGTR",-4356.50081424229,7181,0.99995,1000,10,224,10,"100 100000 100 100000 100 100000"
"432","sim--312855518.msf.Rep0","SSEvolGTR",-4370.02543115382,7181,0.99995,1000,10,224,10,"100 100000 100 100000 100 100000"
"433","sim-533913641.msf.Rep0","ANNEALINGEvolK2P",-2902.14338730379,7181,0.99995,1000,10,281,10,"100 100000 100 100000 100 100000"
"434","sim-533913641.msf.Rep0","SSEvolK2P",-2903.36467771806,7181,0.99995,1000,10,281,10,"100 100000 100 100000 100 100000"
"435","sim-533913641.msf.Rep0","ANNEALINGJC",-2898.37491836544,7181,0.99995,1000,10,281,10,"100 100000 100 100000 100 100000"
"436","sim-533913641.msf.Rep0","SSJC",-2898.76950427716,7181,0.99995,1000,10,281,10,"100 100000 100 100000 100 100000"
"437","sim-533913641.msf.Rep0","ANNEALINGEvolGTR",-2915.55456181874,7181,0.99995,1000,10,281,10,"100 100000 100 100000 100 100000"
"438","sim-533913641.msf.Rep0","SSEvolGTR",-2922.10345682711,7181,0.99995,1000,10,281,10,"100 100000 100 100000 100 100000"
"439","sim-1168267423.msf.Rep0","ANNEALINGEvolK2P",-4755.46138167609,7181,0.99995,1000,10,211,10,"100 100000 100 100000 100 100000"
"440","sim-1168267423.msf.Rep0","SSEvolK2P",-4759.55734559338,7181,0.99995,1000,10,211,10,"100 100000 100 100000 100 100000"
"441","sim-1168267423.msf.Rep0","ANNEALINGJC",-4751.52965742942,7181,0.99995,1000,10,211,10,"100 100000 100 100000 100 100000"
"442","sim-1168267423.msf.Rep0","SSJC",-4751.38085773702,7181,0.99995,1000,10,211,10,"100 100000 100 100000 100 100000"
"443","sim-1168267423.msf.Rep0","ANNEALINGEvolGTR",-4775.18423958049,7181,0.99995,1000,10,211,10,"100 100000 100 100000 100 100000"
"444","sim-1168267423.msf.Rep0","SSEvolGTR",-4791.70570827954,7181,0.99995,1000,10,211,10,"100 100000 100 100000 100 100000"
"445","sim-1349511361.msf.Rep0","ANNEALINGEvolK2P",-4391.63150293676,7181,0.99995,1000,10,231,10,"100 100000 100 100000 100 100000"
"446","sim-1349511361.msf.Rep0","SSEvolK2P",-4393.70437177136,7181,0.99995,1000,10,231,10,"100 100000 100 100000 100 100000"
"447","sim-1349511361.msf.Rep0","ANNEALINGJC",-4387.45169155292,7181,0.99995,1000,10,231,10,"100 100000 100 100000 100 100000"
"448","sim-1349511361.msf.Rep0","SSJC",-4389.66228488477,7181,0.99995,1000,10,231,10,"100 100000 100 100000 100 100000"
"449","sim-1349511361.msf.Rep0","ANNEALINGEvolGTR",-4418.70178078598,7181,0.99995,1000,10,231,10,"100 100000 100 100000 100 100000"
"450","sim-1349511361.msf.Rep0","SSEvolGTR",-4426.70891536506,7181,0.99995,1000,10,231,10,"100 100000 100 100000 100 100000"
"451","sim-935478213.msf.Rep0","ANNEALINGEvolK2P",-3211.1669776298,7181,0.99995,1000,10,207,10,"100 100000 100 100000 100 100000"
"452","sim-935478213.msf.Rep0","SSEvolK2P",-3210.59140629829,7181,0.99995,1000,10,207,10,"100 100000 100 100000 100 100000"
"453","sim-935478213.msf.Rep0","ANNEALINGJC",-3210.28862985002,7181,0.99995,1000,10,207,10,"100 100000 100 100000 100 100000"
"454","sim-935478213.msf.Rep0","SSJC",-3210.68818824811,7181,0.99995,1000,10,207,10,"100 100000 100 100000 100 100000"
"455","sim-935478213.msf.Rep0","ANNEALINGEvolGTR",-3227.36499009844,7181,0.99995,1000,10,207,10,"100 100000 100 100000 100 100000"
"456","sim-935478213.msf.Rep0","SSEvolGTR",-3234.66087998555,7181,0.99995,1000,10,207,10,"100 100000 100 100000 100 100000"
"457","sim-669846594.msf.Rep0","ANNEALINGEvolK2P",-3535.53334574275,7181,0.99995,1000,10,288,10,"100 100000 100 100000 100 100000"
"458","sim-669846594.msf.Rep0","SSEvolK2P",-3535.85863469527,7181,0.99995,1000,10,288,10,"100 100000 100 100000 100 100000"
"459","sim-669846594.msf.Rep0","ANNEALINGJC",-3533.00582092377,7181,0.99995,1000,10,288,10,"100 100000 100 100000 100 100000"
"460","sim-669846594.msf.Rep0","SSJC",-3530.72791901629,7181,0.99995,1000,10,288,10,"100 100000 100 100000 100 100000"
"461","sim-669846594.msf.Rep0","ANNEALINGEvolGTR",-3554.54571174778,7181,0.99995,1000,10,288,10,"100 100000 100 100000 100 100000"
"462","sim-669846594.msf.Rep0","SSEvolGTR",-3561.11379466173,7181,0.99995,1000,10,288,10,"100 100000 100 100000 100 100000"
"463","sim-980789198.msf.Rep0","ANNEALINGEvolK2P",-3674.50959862357,7181,0.99995,1000,10,248,10,"100 100000 100 100000 100 100000"
"464","sim-980789198.msf.Rep0","SSEvolK2P",-3674.68931644782,7181,0.99995,1000,10,248,10,"100 100000 100 100000 100 100000"
"465","sim-980789198.msf.Rep0","ANNEALINGJC",-3674.52066002698,7181,0.99995,1000,10,248,10,"100 100000 100 100000 100 100000"
"466","sim-980789198.msf.Rep0","SSJC",-3672.5921747088,7181,0.99995,1000,10,248,10,"100 100000 100 100000 100 100000"
"467","sim-980789198.msf.Rep0","ANNEALINGEvolGTR",-3695.78610542773,7181,0.99995,1000,10,248,10,"100 100000 100 100000 100 100000"
"468","sim-980789198.msf.Rep0","SSEvolGTR",-3699.86844849621,7181,0.99995,1000,10,248,10,"100 100000 100 100000 100 100000"
"469","sim-255813446.msf.Rep0","ANNEALINGEvolK2P",-3080.42992203021,7181,0.99995,1000,10,264,10,"100 100000 100 100000 100 100000"
"470","sim-255813446.msf.Rep0","SSEvolK2P",-3080.2899874418,7181,0.99995,1000,10,264,10,"100 100000 100 100000 100 100000"
"471","sim-255813446.msf.Rep0","ANNEALINGJC",-3077.88655210673,7181,0.99995,1000,10,264,10,"100 100000 100 100000 100 100000"
"472","sim-255813446.msf.Rep0","SSJC",-3076.83594648752,7181,0.99995,1000,10,264,10,"100 100000 100 100000 100 100000"
"473","sim-255813446.msf.Rep0","ANNEALINGEvolGTR",-3103.45521700595,7181,0.99995,1000,10,264,10,"100 100000 100 100000 100 100000"
"474","sim-255813446.msf.Rep0","SSEvolGTR",-3111.2307706314,7181,0.99995,1000,10,264,10,"100 100000 100 100000 100 100000"
"475","sim-612067034.msf.Rep0","ANNEALINGEvolK2P",-3111.1817688039,7181,0.99995,1000,10,205,10,"100 100000 100 100000 100 100000"
"476","sim-612067034.msf.Rep0","SSEvolK2P",-3113.35363429836,7181,0.99995,1000,10,205,10,"100 100000 100 100000 100 100000"
"477","sim-612067034.msf.Rep0","ANNEALINGJC",-3106.4167817471,7181,0.99995,1000,10,205,10,"100 100000 100 100000 100 100000"
"478","sim-612067034.msf.Rep0","SSJC",-3107.89011201655,7181,0.99995,1000,10,205,10,"100 100000 100 100000 100 100000"
"479","sim-612067034.msf.Rep0","ANNEALINGEvolGTR",-3127.66799511191,7181,0.99995,1000,10,205,10,"100 100000 100 100000 100 100000"
"480","sim-612067034.msf.Rep0","SSEvolGTR",-3134.12157931691,7181,0.99995,1000,10,205,10,"100 100000 100 100000 100 100000"
"481","sim-346435415.msf.Rep0","ANNEALINGEvolK2P",-2383.80238888699,7181,0.99995,1000,10,294,10,"100 100000 100 100000 100 100000"
"482","sim-346435415.msf.Rep0","SSEvolK2P",-2383.3020847398,7181,0.99995,1000,10,294,10,"100 100000 100 100000 100 100000"
"483","sim-346435415.msf.Rep0","ANNEALINGJC",-2382.22024402668,7181,0.99995,1000,10,294,10,"100 100000 100 100000 100 100000"
"484","sim-346435415.msf.Rep0","SSJC",-2379.79519576823,7181,0.99995,1000,10,294,10,"100 100000 100 100000 100 100000"
"485","sim-346435415.msf.Rep0","ANNEALINGEvolGTR",-2404.22682806455,7181,0.99995,1000,10,294,10,"100 100000 100 100000 100 100000"
"486","sim-346435415.msf.Rep0","SSEvolGTR",-2412.33726065428,7181,0.99995,1000,10,294,10,"100 100000 100 100000 100 100000"
"487","sim-288655855.msf.Rep0","ANNEALINGEvolK2P",-3008.35654263394,7181,0.99995,1000,10,243,10,"100 100000 100 100000 100 100000"
"488","sim-288655855.msf.Rep0","SSEvolK2P",-3010.66114559899,7181,0.99995,1000,10,243,10,"100 100000 100 100000 100 100000"
"489","sim-288655855.msf.Rep0","ANNEALINGJC",-3007.01867405239,7181,0.99995,1000,10,243,10,"100 100000 100 100000 100 100000"
"490","sim-288655855.msf.Rep0","SSJC",-3007.32007072874,7181,0.99995,1000,10,243,10,"100 100000 100 100000 100 100000"
"491","sim-288655855.msf.Rep0","ANNEALINGEvolGTR",-3013.93285678404,7181,0.99995,1000,10,243,10,"100 100000 100 100000 100 100000"
"492","sim-288655855.msf.Rep0","SSEvolGTR",-3024.44537844922,7181,0.99995,1000,10,243,10,"100 100000 100 100000 100 100000"
"493","sim-521445065.msf.Rep0","ANNEALINGEvolK2P",-3306.4397163838,7181,0.99995,1000,10,215,10,"100 100000 100 100000 100 100000"
"494","sim-521445065.msf.Rep0","SSEvolK2P",-3307.4648294084,7181,0.99995,1000,10,215,10,"100 100000 100 100000 100 100000"
"495","sim-521445065.msf.Rep0","ANNEALINGJC",-3304.78188237889,7181,0.99995,1000,10,215,10,"100 100000 100 100000 100 100000"
"496","sim-521445065.msf.Rep0","SSJC",-3302.58124085864,7181,0.99995,1000,10,215,10,"100 100000 100 100000 100 100000"
"497","sim-521445065.msf.Rep0","ANNEALINGEvolGTR",-3325.6639260863,7181,0.99995,1000,10,215,10,"100 100000 100 100000 100 100000"
"498","sim-521445065.msf.Rep0","SSEvolGTR",-3332.91066772881,7181,0.99995,1000,10,215,10,"100 100000 100 100000 100 100000"
"499","sim-844856244.msf.Rep0","ANNEALINGEvolK2P",-3285.099159647,7181,0.99995,1000,10,209,10,"100 100000 100 100000 100 100000"
"500","sim-844856244.msf.Rep0","SSEvolK2P",-3284.50941995547,7181,0.99995,1000,10,209,10,"100 100000 100 100000 100 100000"
"501","sim-844856244.msf.Rep0","ANNEALINGJC",-3281.88286433984,7181,0.99995,1000,10,209,10,"100 100000 100 100000 100 100000"
"502","sim-844856244.msf.Rep0","SSJC",-3281.75699676835,7181,0.99995,1000,10,209,10,"100 100000 100 100000 100 100000"
"503","sim-844856244.msf.Rep0","ANNEALINGEvolGTR",-3304.58443893322,7181,0.99995,1000,10,209,10,"100 100000 100 100000 100 100000"
"504","sim-844856244.msf.Rep0","SSEvolGTR",-3314.48499106034,7181,0.99995,1000,10,209,10,"100 100000 100 100000 100 100000"
"505","sim-657378019.msf.Rep0","ANNEALINGEvolK2P",-3892.17513946325,7181,0.99995,1000,10,254,10,"100 100000 100 100000 100 100000"
"506","sim-657378019.msf.Rep0","SSEvolK2P",-3890.10322993186,7181,0.99995,1000,10,254,10,"100 100000 100 100000 100 100000"
"507","sim-657378019.msf.Rep0","ANNEALINGJC",-3887.27681729286,7181,0.99995,1000,10,254,10,"100 100000 100 100000 100 100000"
"508","sim-657378019.msf.Rep0","SSJC",-3886.5258670363,7181,0.99995,1000,10,254,10,"100 100000 100 100000 100 100000"
"509","sim-657378019.msf.Rep0","ANNEALINGEvolGTR",-3910.33604022849,7181,0.99995,1000,10,254,10,"100 100000 100 100000 100 100000"
"510","sim-657378019.msf.Rep0","SSEvolGTR",-3916.43924286356,7181,0.99995,1000,10,254,10,"100 100000 100 100000 100 100000"
"511","sim-165191477.msf.Rep0","ANNEALINGEvolK2P",-3625.01185612868,7181,0.99995,1000,10,274,10,"100 100000 100 100000 100 100000"
"512","sim-165191477.msf.Rep0","SSEvolK2P",-3624.962526082,7181,0.99995,1000,10,274,10,"100 100000 100 100000 100 100000"
"513","sim-165191477.msf.Rep0","ANNEALINGJC",-3621.61737847354,7181,0.99995,1000,10,274,10,"100 100000 100 100000 100 100000"
"514","sim-165191477.msf.Rep0","SSJC",-3620.65022841898,7181,0.99995,1000,10,274,10,"100 100000 100 100000 100 100000"
"515","sim-165191477.msf.Rep0","ANNEALINGEvolGTR",-3644.84550141886,7181,0.99995,1000,10,274,10,"100 100000 100 100000 100 100000"
"516","sim-165191477.msf.Rep0","SSEvolGTR",-3651.37051156256,7181,0.99995,1000,10,274,10,"100 100000 100 100000 100 100000"
"517","sim--34755324.msf.Rep0","ANNEALINGEvolK2P",-4053.26906658515,7181,0.99995,1000,10,241,10,"100 100000 100 100000 100 100000"
"518","sim--34755324.msf.Rep0","SSEvolK2P",-4056.16394361709,7181,0.99995,1000,10,241,10,"100 100000 100 100000 100 100000"
"519","sim--34755324.msf.Rep0","ANNEALINGJC",-4052.41443446022,7181,0.99995,1000,10,241,10,"100 100000 100 100000 100 100000"
"520","sim--34755324.msf.Rep0","SSJC",-4052.99544518119,7181,0.99995,1000,10,241,10,"100 100000 100 100000 100 100000"
"521","sim--34755324.msf.Rep0","ANNEALINGEvolGTR",-4052.76756932548,7181,0.99995,1000,10,241,10,"100 100000 100 100000 100 100000"
"522","sim--34755324.msf.Rep0","SSEvolGTR",-4059.14722090561,7181,0.99995,1000,10,241,10,"100 100000 100 100000 100 100000"
"523","sim--67597733.msf.Rep0","ANNEALINGEvolK2P",-3373.48082049299,7181,0.99995,1000,10,270,10,"100 100000 100 100000 100 100000"
"524","sim--67597733.msf.Rep0","SSEvolK2P",-3376.28972623893,7181,0.99995,1000,10,270,10,"100 100000 100 100000 100 100000"
"525","sim--67597733.msf.Rep0","ANNEALINGJC",-3368.57647696284,7181,0.99995,1000,10,270,10,"100 100000 100 100000 100 100000"
"526","sim--67597733.msf.Rep0","SSJC",-3368.31775248398,7181,0.99995,1000,10,270,10,"100 100000 100 100000 100 100000"
"527","sim--67597733.msf.Rep0","ANNEALINGEvolGTR",-3378.58347824991,7181,0.99995,1000,10,270,10,"100 100000 100 100000 100 100000"
"528","sim--67597733.msf.Rep0","SSEvolGTR",-3383.02949886947,7181,0.99995,1000,10,270,10,"100 100000 100 100000 100 100000"
"529","sim-702689003.msf.Rep0","ANNEALINGEvolK2P",-2758.73473066771,7181,0.99995,1000,10,235,10,"100 100000 100 100000 100 100000"
"530","sim-702689003.msf.Rep0","SSEvolK2P",-2759.93567314853,7181,0.99995,1000,10,235,10,"100 100000 100 100000 100 100000"
"531","sim-702689003.msf.Rep0","ANNEALINGJC",-2754.96877139031,7181,0.99995,1000,10,235,10,"100 100000 100 100000 100 100000"
"532","sim-702689003.msf.Rep0","SSJC",-2754.53642325123,7181,0.99995,1000,10,235,10,"100 100000 100 100000 100 100000"
"533","sim-702689003.msf.Rep0","ANNEALINGEvolGTR",-2776.37032439621,7181,0.99995,1000,10,235,10,"100 100000 100 100000 100 100000"
"534","sim-702689003.msf.Rep0","SSEvolGTR",-2785.86862023372,7181,0.99995,1000,10,235,10,"100 100000 100 100000 100 100000"
"535","sim-198033886.msf.Rep0","ANNEALINGEvolK2P",-3393.39257131971,7181,0.99995,1000,10,213,10,"100 100000 100 100000 100 100000"
"536","sim-198033886.msf.Rep0","SSEvolK2P",-3394.05238979117,7181,0.99995,1000,10,213,10,"100 100000 100 100000 100 100000"
"537","sim-198033886.msf.Rep0","ANNEALINGJC",-3390.78033396631,7181,0.99995,1000,10,213,10,"100 100000 100 100000 100 100000"
"538","sim-198033886.msf.Rep0","SSJC",-3390.48064150191,7181,0.99995,1000,10,213,10,"100 100000 100 100000 100 100000"
"539","sim-198033886.msf.Rep0","ANNEALINGEvolGTR",-3413.14835254199,7181,0.99995,1000,10,213,10,"100 100000 100 100000 100 100000"
"540","sim-198033886.msf.Rep0","SSEvolGTR",-3423.06403461669,7181,0.99995,1000,10,213,10,"100 100000 100 100000 100 100000"
"541","sim-210502462.msf.Rep0","ANNEALINGEvolK2P",-3471.88231035201,7181,0.99995,1000,10,287,10,"100 100000 100 100000 100 100000"
"542","sim-210502462.msf.Rep0","SSEvolK2P",-3474.13073455057,7181,0.99995,1000,10,287,10,"100 100000 100 100000 100 100000"
"543","sim-210502462.msf.Rep0","ANNEALINGJC",-3471.22355363643,7181,0.99995,1000,10,287,10,"100 100000 100 100000 100 100000"
"544","sim-210502462.msf.Rep0","SSJC",-3471.08380200415,7181,0.99995,1000,10,287,10,"100 100000 100 100000 100 100000"
"545","sim-210502462.msf.Rep0","ANNEALINGEvolGTR",-3478.27336088386,7181,0.99995,1000,10,287,10,"100 100000 100 100000 100 100000"
"546","sim-210502462.msf.Rep0","SSEvolGTR",-3486.29084517654,7181,0.99995,1000,10,287,10,"100 100000 100 100000 100 100000"
"547","sim-579224625.msf.Rep0","ANNEALINGEvolK2P",-3368.13689579501,7181,0.99995,1000,10,266,10,"100 100000 100 100000 100 100000"
"548","sim-579224625.msf.Rep0","SSEvolK2P",-3370.60897684456,7181,0.99995,1000,10,266,10,"100 100000 100 100000 100 100000"
"549","sim-579224625.msf.Rep0","ANNEALINGJC",-3365.569380898,7181,0.99995,1000,10,266,10,"100 100000 100 100000 100 100000"
"550","sim-579224625.msf.Rep0","SSJC",-3365.53234887579,7181,0.99995,1000,10,266,10,"100 100000 100 100000 100 100000"
"551","sim-579224625.msf.Rep0","ANNEALINGEvolGTR",-3385.99412943235,7181,0.99995,1000,10,266,10,"100 100000 100 100000 100 100000"
"552","sim-579224625.msf.Rep0","SSEvolGTR",-3398.15737583456,7181,0.99995,1000,10,266,10,"100 100000 100 100000 100 100000"
"553","sim-857324820.msf.Rep0","ANNEALINGEvolK2P",-4296.66550950169,7181,0.99995,1000,10,283,10,"100 100000 100 100000 100 100000"
"554","sim-857324820.msf.Rep0","SSEvolK2P",-4299.72204692244,7181,0.99995,1000,10,283,10,"100 100000 100 100000 100 100000"
"555","sim-857324820.msf.Rep0","ANNEALINGJC",-4292.41237724613,7181,0.99995,1000,10,283,10,"100 100000 100 100000 100 100000"
"556","sim-857324820.msf.Rep0","SSJC",-4293.66984755703,7181,0.99995,1000,10,283,10,"100 100000 100 100000 100 100000"
"557","sim-857324820.msf.Rep0","ANNEALINGEvolGTR",-4300.64160503247,7181,0.99995,1000,10,283,10,"100 100000 100 100000 100 100000"
"558","sim-857324820.msf.Rep0","SSEvolGTR",-4306.53849403531,7181,0.99995,1000,10,283,10,"100 100000 100 100000 100 100000"
"559","sim-993257773.msf.Rep0","ANNEALINGEvolK2P",-4105.70296200019,7181,0.99995,1000,10,290,10,"100 100000 100 100000 100 100000"
"560","sim-993257773.msf.Rep0","SSEvolK2P",-4109.64828193541,7181,0.99995,1000,10,290,10,"100 100000 100 100000 100 100000"
"561","sim-993257773.msf.Rep0","ANNEALINGJC",-4103.72745689274,7181,0.99995,1000,10,290,10,"100 100000 100 100000 100 100000"
"562","sim-993257773.msf.Rep0","SSJC",-4102.9426238642,7181,0.99995,1000,10,290,10,"100 100000 100 100000 100 100000"
"563","sim-993257773.msf.Rep0","ANNEALINGEvolGTR",-4125.39835352326,7181,0.99995,1000,10,290,10,"100 100000 100 100000 100 100000"
"564","sim-993257773.msf.Rep0","SSEvolGTR",-4131.45777967945,7181,0.99995,1000,10,290,10,"100 100000 100 100000 100 100000"
"565","sim-379277824.msf.Rep0","ANNEALINGEvolK2P",-3135.78785335877,7181,0.99995,1000,10,233,10,"100 100000 100 100000 100 100000"
"566","sim-379277824.msf.Rep0","SSEvolK2P",-3137.9507358956,7181,0.99995,1000,10,233,10,"100 100000 100 100000 100 100000"
"567","sim-379277824.msf.Rep0","ANNEALINGJC",-3131.19930079493,7181,0.99995,1000,10,233,10,"100 100000 100 100000 100 100000"
"568","sim-379277824.msf.Rep0","SSJC",-3131.41555771851,7181,0.99995,1000,10,233,10,"100 100000 100 100000 100 100000"
"569","sim-379277824.msf.Rep0","ANNEALINGEvolGTR",-3129.405878793,7181,0.99995,1000,10,233,10,"100 100000 100 100000 100 100000"
"570","sim-379277824.msf.Rep0","SSEvolGTR",-3136.24896908435,7181,0.99995,1000,10,233,10,"100 100000 100 100000 100 100000"
"571","sim-333966840.msf.Rep0","ANNEALINGEvolK2P",-4563.27722665933,7181,0.99995,1000,10,252,10,"100 100000 100 100000 100 100000"
"572","sim-333966840.msf.Rep0","SSEvolK2P",-4564.07861607774,7181,0.99995,1000,10,252,10,"100 100000 100 100000 100 100000"
"573","sim-333966840.msf.Rep0","ANNEALINGJC",-4565.96106133928,7181,0.99995,1000,10,252,10,"100 100000 100 100000 100 100000"
"574","sim-333966840.msf.Rep0","SSJC",-4563.7126879873,7181,0.99995,1000,10,252,10,"100 100000 100 100000 100 100000"
"575","sim-333966840.msf.Rep0","ANNEALINGEvolGTR",-4584.5644121525,7181,0.99995,1000,10,252,10,"100 100000 100 100000 100 100000"
"576","sim-333966840.msf.Rep0","SSEvolGTR",-4588.08640463273,7181,0.99995,1000,10,252,10,"100 100000 100 100000 100 100000"
