"X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time"
"ANNEALING","true",0,5483,1000,5,"BestSampledLogLL",-28066.9103275008,"sim-1121221206.msf",6263349
"ANNEALING","true",0,5483,1000,5,"PartitionMetric",0,"sim-1121221206.msf",6263349
"ANNEALING","true",0,5483,1000,5,"RobinsonFouldsMetric",0.384061552734873,"sim-1121221206.msf",6263349
"ANNEALING","true",0,5483,1000,5,"KuhnerFelsenstein",0.00518496074508065,"sim-1121221206.msf",6263349
"ANNEALING","false",0,5483,1000,5,"ConsensusLogLL",-28045.7560151171,"sim-1121221206.msf",6268884
"ANNEALING","false",0,5483,1000,5,"BestSampledLogLL",-28062.3679623192,"sim-1121221206.msf",6268884
"ANNEALING","false",0,5483,1000,5,"PartitionMetric",0,"sim-1121221206.msf",6268884
"ANNEALING","false",0,5483,1000,5,"RobinsonFouldsMetric",0.398237788397197,"sim-1121221206.msf",6268884
"ANNEALING","false",0,5483,1000,5,"KuhnerFelsenstein",0.0054704791486072,"sim-1121221206.msf",6268884
"ANNEALING","true",0,5396,1000,6,"ConsensusLogLL",-28046.4598152732,"sim-1121221206.msf",6186561
"ANNEALING","true",0,5396,1000,6,"BestSampledLogLL",-28065.1085296001,"sim-1121221206.msf",6186561
"ANNEALING","true",0,5396,1000,6,"PartitionMetric",0,"sim-1121221206.msf",6186561
"ANNEALING","true",0,5396,1000,6,"RobinsonFouldsMetric",0.363742313338052,"sim-1121221206.msf",6186561
"ANNEALING","true",0,5396,1000,6,"KuhnerFelsenstein",0.00454824266718876,"sim-1121221206.msf",6186561
"ANNEALING","false",0,5396,1000,6,"ConsensusLogLL",-28051.2777646074,"sim-1121221206.msf",6168367
"ANNEALING","false",0,5396,1000,6,"BestSampledLogLL",-28063.2436775673,"sim-1121221206.msf",6168367
"ANNEALING","false",0,5396,1000,6,"PartitionMetric",0,"sim-1121221206.msf",6168367
"ANNEALING","false",0,5396,1000,6,"RobinsonFouldsMetric",0.454158546882065,"sim-1121221206.msf",6168367
"ANNEALING","false",0,5396,1000,6,"KuhnerFelsenstein",0.00794293259642928,"sim-1121221206.msf",6168367
"ANNEALING","true",0,5459,1000,7,"ConsensusLogLL",-28047.2890475889,"sim-1121221206.msf",6260114
"ANNEALING","true",0,5459,1000,7,"BestSampledLogLL",-28069.1702384261,"sim-1121221206.msf",6260114
"ANNEALING","true",0,5459,1000,7,"PartitionMetric",0,"sim-1121221206.msf",6260114
