"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"84","sim-624535610.msf.Rep0","SSEvolGTR",-4019.53157100267,111,0.9999,500,10,311,10,"1000 100000 1000 100000 1000 100000"
"85","sim-1640080131.msf.Rep0","ANNEALINGEvolK2P",-4390.01216694096,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"86","sim-1640080131.msf.Rep0","SSEvolK2P",-4393.66463412608,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"87","sim-1640080131.msf.Rep0","ANNEALINGJC",-4385.17451902209,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"88","sim-1640080131.msf.Rep0","SSJC",-4385.80034565201,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"89","sim-1640080131.msf.Rep0","ANNEALINGEvolGTR",-4411.8341141355,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"90","sim-1640080131.msf.Rep0","SSEvolGTR",-4419.8400788015,111,0.9999,500,10,318,10,"1000 100000 1000 100000 1000 100000"
"91","sim--22286748.msf.Rep0","ANNEALINGEvolK2P",-3215.22611391897,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"92","sim--22286748.msf.Rep0","SSEvolK2P",-3216.63542225588,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"93","sim--22286748.msf.Rep0","ANNEALINGJC",-3210.62991104808,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"94","sim--22286748.msf.Rep0","SSJC",-3210.75436144269,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"95","sim--22286748.msf.Rep0","ANNEALINGEvolGTR",-3234.63110824867,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
"96","sim--22286748.msf.Rep0","SSEvolGTR",-3244.35161084091,111,0.9999,500,10,315,10,"1000 100000 1000 100000 1000 100000"
