"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"54","sim--1826820869.msf.Rep0","SSEvolGTR",-21771.7508121433,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"55","sim--1037831270.msf.Rep0","ANNEALINGEvolK2P",-19356.9447690115,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"56","sim--1037831270.msf.Rep0","SSEvolK2P",-19365.4025585187,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"57","sim--1037831270.msf.Rep0","ANNEALINGJC",-19366.5806733753,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"58","sim--1037831270.msf.Rep0","SSJC",-19362.1480410072,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"59","sim--1037831270.msf.Rep0","ANNEALINGEvolGTR",-19391.6989290278,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"60","sim--1037831270.msf.Rep0","SSEvolGTR",-19506.3899982911,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"61","sim--1684653628.msf.Rep0","ANNEALINGEvolK2P",-22064.3352669738,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"62","sim--1684653628.msf.Rep0","SSEvolK2P",-22091.3965897625,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"63","sim--1684653628.msf.Rep0","ANNEALINGJC",-22057.5747492693,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"64","sim--1684653628.msf.Rep0","SSJC",-22053.6203282029,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"65","sim--1684653628.msf.Rep0","ANNEALINGEvolGTR",-22088.301127284,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"66","sim--1684653628.msf.Rep0","SSEvolGTR",-22105.4199692414,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"67","sim--947209301.msf.Rep0","ANNEALINGEvolK2P",-22354.5024450035,11,0.9999,2000,15,302,10,"200 100000 200 100000 200 100000"
"68","sim--947209301.msf.Rep0","SSEvolK2P",-22396.2646172863,11,0.9999,2000,15,302,10,"200 100000 200 100000 200 100000"
"69","sim--947209301.msf.Rep0","ANNEALINGJC",-22349.8460777025,11,0.9999,2000,15,302,10,"200 100000 200 100000 200 100000"
"70","sim--947209301.msf.Rep0","SSJC",-22345.2704536276,11,0.9999,2000,15,302,10,"200 100000 200 100000 200 100000"
"71","sim--947209301.msf.Rep0","ANNEALINGEvolGTR",-22347.4953229416,11,0.9999,2000,15,302,10,"200 100000 200 100000 200 100000"
"72","sim--947209301.msf.Rep0","SSEvolGTR",-22675.0416181249,11,0.9999,2000,15,302,10,"200 100000 200 100000 200 100000"
"73","sim--901898316.msf.Rep0","ANNEALINGEvolK2P",-19837.895653065,11,0.9999,2000,15,347,10,"200 100000 200 100000 200 100000"
"74","sim--901898316.msf.Rep0","SSEvolK2P",-26545.9513751532,11,0.9999,2000,15,347,10,"200 100000 200 100000 200 100000"
"75","sim--901898316.msf.Rep0","ANNEALINGJC",-19830.6860475613,11,0.9999,2000,15,347,10,"200 100000 200 100000 200 100000"
"76","sim--901898316.msf.Rep0","SSJC",-19829.683659124,11,0.9999,2000,15,347,10,"200 100000 200 100000 200 100000"
"77","sim--901898316.msf.Rep0","ANNEALINGEvolGTR",-19882.9318612498,11,0.9999,2000,15,347,10,"200 100000 200 100000 200 100000"
"78","sim--901898316.msf.Rep0","SSEvolGTR",-19925.0883945944,11,0.9999,2000,15,347,10,"200 100000 200 100000 200 100000"
"79","sim--345697927.msf.Rep0","ANNEALINGEvolK2P",-21178.7136417568,11,0.9999,2000,15,313,10,"200 100000 200 100000 200 100000"
"80","sim--345697927.msf.Rep0","SSEvolK2P",-21177.9725010768,11,0.9999,2000,15,313,10,"200 100000 200 100000 200 100000"
"81","sim--345697927.msf.Rep0","ANNEALINGJC",-21174.9869219591,11,0.9999,2000,15,313,10,"200 100000 200 100000 200 100000"
"82","sim--345697927.msf.Rep0","SSJC",-21170.5564773606,11,0.9999,2000,15,313,10,"200 100000 200 100000 200 100000"
"83","sim--345697927.msf.Rep0","ANNEALINGEvolGTR",-21203.5401699893,11,0.9999,2000,15,313,10,"200 100000 200 100000 200 100000"
"84","sim--345697927.msf.Rep0","SSEvolGTR",-21209.8013345236,11,0.9999,2000,15,313,10,"200 100000 200 100000 200 100000"
"85","sim-1730702100.msf.Rep0","ANNEALINGEvolK2P",-17490.6164967587,11,0.9999,2000,15,340,10,"200 100000 200 100000 200 100000"
"86","sim-1730702100.msf.Rep0","SSEvolK2P",-17498.0293989909,11,0.9999,2000,15,340,10,"200 100000 200 100000 200 100000"
"87","sim-1730702100.msf.Rep0","ANNEALINGJC",-17499.6348906857,11,0.9999,2000,15,340,10,"200 100000 200 100000 200 100000"
"88","sim-1730702100.msf.Rep0","SSJC",-17497.0693947113,11,0.9999,2000,15,340,10,"200 100000 200 100000 200 100000"
"89","sim-1730702100.msf.Rep0","ANNEALINGEvolGTR",-17516.2973155404,11,0.9999,2000,15,340,10,"200 100000 200 100000 200 100000"
"90","sim-1730702100.msf.Rep0","SSEvolGTR",-17541.6072325166,11,0.9999,2000,15,340,10,"200 100000 200 100000 200 100000"
"91","sim--856587332.msf.Rep0","ANNEALINGEvolK2P",-22875.4975997437,11,0.9999,2000,15,324,10,"200 100000 200 100000 200 100000"
"92","sim--856587332.msf.Rep0","SSEvolK2P",-22874.6680957336,11,0.9999,2000,15,324,10,"200 100000 200 100000 200 100000"
"93","sim--856587332.msf.Rep0","ANNEALINGJC",-22870.2588414189,11,0.9999,2000,15,324,10,"200 100000 200 100000 200 100000"
"94","sim--856587332.msf.Rep0","SSJC",-22863.6685037995,11,0.9999,2000,15,324,10,"200 100000 200 100000 200 100000"
"95","sim--856587332.msf.Rep0","ANNEALINGEvolGTR",-22879.6956210076,11,0.9999,2000,15,324,10,"200 100000 200 100000 200 100000"
"96","sim--856587332.msf.Rep0","SSEvolGTR",-22931.5522889165,11,0.9999,2000,15,324,10,"200 100000 200 100000 200 100000"
"97","sim-1640080131.msf.Rep0","ANNEALINGEvolK2P",-18620.7248113652,11,0.9999,2000,15,318,10,"200 100000 200 100000 200 100000"
"98","sim-1640080131.msf.Rep0","SSEvolK2P",-18636.3040819692,11,0.9999,2000,15,318,10,"200 100000 200 100000 200 100000"
"99","sim-1640080131.msf.Rep0","ANNEALINGJC",-18611.251266032,11,0.9999,2000,15,318,10,"200 100000 200 100000 200 100000"
"100","sim-1640080131.msf.Rep0","SSJC",-18609.5192235556,11,0.9999,2000,15,318,10,"200 100000 200 100000 200 100000"
"101","sim-1640080131.msf.Rep0","ANNEALINGEvolGTR",-18655.7915710957,11,0.9999,2000,15,318,10,"200 100000 200 100000 200 100000"
"102","sim-1640080131.msf.Rep0","SSEvolGTR",-18841.312478603,11,0.9999,2000,15,318,10,"200 100000 200 100000 200 100000"
"103","sim-1038568758.msf.Rep0","ANNEALINGEvolK2P",-23458.5450865629,11,0.9999,2000,15,303,10,"200 100000 200 100000 200 100000"
"104","sim-1038568758.msf.Rep0","SSEvolK2P",-23464.7935117983,11,0.9999,2000,15,303,10,"200 100000 200 100000 200 100000"
"105","sim-1038568758.msf.Rep0","ANNEALINGJC",-23459.444014393,11,0.9999,2000,15,303,10,"200 100000 200 100000 200 100000"
"106","sim-1038568758.msf.Rep0","SSJC",-23449.0717369127,11,0.9999,2000,15,303,10,"200 100000 200 100000 200 100000"
"107","sim-1038568758.msf.Rep0","ANNEALINGEvolGTR",-23496.5930766482,11,0.9999,2000,15,303,10,"200 100000 200 100000 200 100000"
"108","sim-1038568758.msf.Rep0","SSEvolGTR",-23517.5237669254,11,0.9999,2000,15,303,10,"200 100000 200 100000 200 100000"
"109","sim-1963491310.msf.Rep0","ANNEALINGEvolK2P",-18518.2986799709,11,0.9999,2000,15,312,10,"200 100000 200 100000 200 100000"
"110","sim-1963491310.msf.Rep0","SSEvolK2P",-18528.6830301196,11,0.9999,2000,15,312,10,"200 100000 200 100000 200 100000"
"111","sim-1963491310.msf.Rep0","ANNEALINGJC",-18521.3818814784,11,0.9999,2000,15,312,10,"200 100000 200 100000 200 100000"
"112","sim-1963491310.msf.Rep0","SSJC",-18512.0925531926,11,0.9999,2000,15,312,10,"200 100000 200 100000 200 100000"
"113","sim-1963491310.msf.Rep0","ANNEALINGEvolGTR",-18528.2766366232,11,0.9999,2000,15,312,10,"200 100000 200 100000 200 100000"
"114","sim-1963491310.msf.Rep0","SSEvolGTR",-18645.2325405056,11,0.9999,2000,15,312,10,"200 100000 200 100000 200 100000"
"115","sim--209764974.msf.Rep0","ANNEALINGEvolK2P",-18682.5349737487,11,0.9999,2000,15,320,10,"200 100000 200 100000 200 100000"
"116","sim--209764974.msf.Rep0","SSEvolK2P",-18679.3689450445,11,0.9999,2000,15,320,10,"200 100000 200 100000 200 100000"
"117","sim--209764974.msf.Rep0","ANNEALINGJC",-18698.2927548226,11,0.9999,2000,15,320,10,"200 100000 200 100000 200 100000"
"118","sim--209764974.msf.Rep0","SSJC",-18694.7209821309,11,0.9999,2000,15,320,10,"200 100000 200 100000 200 100000"
"119","sim--209764974.msf.Rep0","ANNEALINGEvolGTR",-18701.4670427944,11,0.9999,2000,15,320,10,"200 100000 200 100000 200 100000"
"120","sim--209764974.msf.Rep0","SSEvolGTR",-18878.9184224445,11,0.9999,2000,15,320,10,"200 100000 200 100000 200 100000"
"121","sim-1316668952.msf.Rep0","ANNEALINGEvolK2P",-18791.2542887764,11,0.9999,2000,15,316,10,"200 100000 200 100000 200 100000"
"122","sim-1316668952.msf.Rep0","SSEvolK2P",-18798.6442823054,11,0.9999,2000,15,316,10,"200 100000 200 100000 200 100000"
"123","sim-1316668952.msf.Rep0","ANNEALINGJC",-18793.7995538086,11,0.9999,2000,15,316,10,"200 100000 200 100000 200 100000"
"124","sim-1316668952.msf.Rep0","SSJC",-18792.5677929065,11,0.9999,2000,15,316,10,"200 100000 200 100000 200 100000"
"125","sim-1316668952.msf.Rep0","ANNEALINGEvolGTR",-18820.7775507178,11,0.9999,2000,15,316,10,"200 100000 200 100000 200 100000"
"126","sim-1316668952.msf.Rep0","SSEvolGTR",-18869.7273140732,11,0.9999,2000,15,316,10,"200 100000 200 100000 200 100000"
"127","sim-2054113279.msf.Rep0","ANNEALINGEvolK2P",-26714.1090630587,11,0.9999,2000,15,342,10,"200 100000 200 100000 200 100000"
"128","sim-2054113279.msf.Rep0","SSEvolK2P",-26727.4034402275,11,0.9999,2000,15,342,10,"200 100000 200 100000 200 100000"
"129","sim-2054113279.msf.Rep0","ANNEALINGJC",-26707.3474237906,11,0.9999,2000,15,342,10,"200 100000 200 100000 200 100000"
"130","sim-2054113279.msf.Rep0","SSJC",-26706.679923612,11,0.9999,2000,15,342,10,"200 100000 200 100000 200 100000"
"131","sim-2054113279.msf.Rep0","ANNEALINGEvolGTR",-26739.2016680717,11,0.9999,2000,15,342,10,"200 100000 200 100000 200 100000"
"132","sim-2054113279.msf.Rep0","SSEvolGTR",-26822.9051210719,11,0.9999,2000,15,342,10,"200 100000 200 100000 200 100000"
"133","sim-2144735248.msf.Rep0","ANNEALINGEvolK2P",-20654.6122415398,11,0.9999,2000,15,332,10,"200 100000 200 100000 200 100000"
"134","sim-2144735248.msf.Rep0","SSEvolK2P",-20652.5948459915,11,0.9999,2000,15,332,10,"200 100000 200 100000 200 100000"
"135","sim-2144735248.msf.Rep0","ANNEALINGJC",-20647.5411125535,11,0.9999,2000,15,332,10,"200 100000 200 100000 200 100000"
"136","sim-2144735248.msf.Rep0","SSJC",-20644.2850348243,11,0.9999,2000,15,332,10,"200 100000 200 100000 200 100000"
"137","sim-2144735248.msf.Rep0","ANNEALINGEvolGTR",-20673.2209047676,11,0.9999,2000,15,332,10,"200 100000 200 100000 200 100000"
"138","sim-2144735248.msf.Rep0","SSEvolGTR",-20688.2978840408,11,0.9999,2000,15,332,10,"200 100000 200 100000 200 100000"
"139","sim-1452601905.msf.Rep0","ANNEALINGEvolK2P",-21965.2891955398,11,0.9999,2000,15,327,10,"200 100000 200 100000 200 100000"
"140","sim-1452601905.msf.Rep0","SSEvolK2P",-21974.4793023634,11,0.9999,2000,15,327,10,"200 100000 200 100000 200 100000"
"141","sim-1452601905.msf.Rep0","ANNEALINGJC",-21956.7770287625,11,0.9999,2000,15,327,10,"200 100000 200 100000 200 100000"
"142","sim-1452601905.msf.Rep0","SSJC",-21957.5126678897,11,0.9999,2000,15,327,10,"200 100000 200 100000 200 100000"
"143","sim-1452601905.msf.Rep0","ANNEALINGEvolGTR",-21967.546590881,11,0.9999,2000,15,327,10,"200 100000 200 100000 200 100000"
"144","sim-1452601905.msf.Rep0","SSEvolGTR",-22168.5946447957,11,0.9999,2000,15,327,10,"200 100000 200 100000 200 100000"
"145","sim--992520285.msf.Rep0","ANNEALINGEvolK2P",-21922.9821912446,11,0.9999,2000,15,317,10,"200 100000 200 100000 200 100000"
"146","sim--992520285.msf.Rep0","SSEvolK2P",-21925.3544997077,11,0.9999,2000,15,317,10,"200 100000 200 100000 200 100000"
"147","sim--992520285.msf.Rep0","ANNEALINGJC",-21919.8588778973,11,0.9999,2000,15,317,10,"200 100000 200 100000 200 100000"
"148","sim--992520285.msf.Rep0","SSJC",-21912.5890068674,11,0.9999,2000,15,317,10,"200 100000 200 100000 200 100000"
"149","sim--992520285.msf.Rep0","ANNEALINGEvolGTR",-21940.4756266633,11,0.9999,2000,15,317,10,"200 100000 200 100000 200 100000"
"150","sim--992520285.msf.Rep0","SSEvolGTR",-21968.3013272523,11,0.9999,2000,15,317,10,"200 100000 200 100000 200 100000"
"151","sim--714420091.msf.Rep0","ANNEALINGEvolK2P",-23087.2428039789,11,0.9999,2000,15,306,10,"200 100000 200 100000 200 100000"
"152","sim--714420091.msf.Rep0","SSEvolK2P",-23212.8177039733,11,0.9999,2000,15,306,10,"200 100000 200 100000 200 100000"
"153","sim--714420091.msf.Rep0","ANNEALINGJC",-23078.7848153457,11,0.9999,2000,15,306,10,"200 100000 200 100000 200 100000"
"154","sim--714420091.msf.Rep0","SSJC",-23077.1986754165,11,0.9999,2000,15,306,10,"200 100000 200 100000 200 100000"
"155","sim--714420091.msf.Rep0","ANNEALINGEvolGTR",-23116.3751191625,11,0.9999,2000,15,306,10,"200 100000 200 100000 200 100000"
"156","sim--714420091.msf.Rep0","SSEvolGTR",-23787.3817031595,11,0.9999,2000,15,306,10,"200 100000 200 100000 200 100000"
"157","sim-1083879742.msf.Rep0","ANNEALINGEvolK2P",-24004.8565596678,11,0.9999,2000,15,344,10,"200 100000 200 100000 200 100000"
"158","sim-1083879742.msf.Rep0","SSEvolK2P",-24015.4482075262,11,0.9999,2000,15,344,10,"200 100000 200 100000 200 100000"
"159","sim-1083879742.msf.Rep0","ANNEALINGJC",-23998.5614506987,11,0.9999,2000,15,344,10,"200 100000 200 100000 200 100000"
"160","sim-1083879742.msf.Rep0","SSJC",-23992.2637531077,11,0.9999,2000,15,344,10,"200 100000 200 100000 200 100000"
"161","sim-1083879742.msf.Rep0","ANNEALINGEvolGTR",-24004.7492050782,11,0.9999,2000,15,344,10,"200 100000 200 100000 200 100000"
"162","sim-1083879742.msf.Rep0","SSEvolGTR",-24047.5466654408,11,0.9999,2000,15,344,10,"200 100000 200 100000 200 100000"
"163","sim--533176153.msf.Rep0","ANNEALINGEvolK2P",-21661.1773527658,11,0.9999,2000,15,326,10,"200 100000 200 100000 200 100000"
"164","sim--533176153.msf.Rep0","SSEvolK2P",-21663.9860959908,11,0.9999,2000,15,326,10,"200 100000 200 100000 200 100000"
"165","sim--533176153.msf.Rep0","ANNEALINGJC",-21655.201629351,11,0.9999,2000,15,326,10,"200 100000 200 100000 200 100000"
"166","sim--533176153.msf.Rep0","SSJC",-21651.9152064817,11,0.9999,2000,15,326,10,"200 100000 200 100000 200 100000"
"167","sim--533176153.msf.Rep0","ANNEALINGEvolGTR",-21676.2040039631,11,0.9999,2000,15,326,10,"200 100000 200 100000 200 100000"
"168","sim--533176153.msf.Rep0","SSEvolGTR",-21725.5052732567,11,0.9999,2000,15,326,10,"200 100000 200 100000 200 100000"
"169","sim--669109106.msf.Rep0","ANNEALINGEvolK2P",-21933.2210748611,11,0.9999,2000,15,319,10,"200 100000 200 100000 200 100000"
"170","sim--669109106.msf.Rep0","SSEvolK2P",-21939.5698062334,11,0.9999,2000,15,319,10,"200 100000 200 100000 200 100000"
"171","sim--669109106.msf.Rep0","ANNEALINGJC",-21932.4725479589,11,0.9999,2000,15,319,10,"200 100000 200 100000 200 100000"
"172","sim--669109106.msf.Rep0","SSJC",-21926.9512087713,11,0.9999,2000,15,319,10,"200 100000 200 100000 200 100000"
"173","sim--669109106.msf.Rep0","ANNEALINGEvolGTR",-21985.1553788774,11,0.9999,2000,15,319,10,"200 100000 200 100000 200 100000"
"174","sim--669109106.msf.Rep0","SSEvolGTR",-22179.0511828479,11,0.9999,2000,15,319,10,"200 100000 200 100000 200 100000"
"175","sim-1271357968.msf.Rep0","ANNEALINGEvolK2P",-18591.9344103399,11,0.9999,2000,15,307,10,"200 100000 200 100000 200 100000"
"176","sim-1271357968.msf.Rep0","SSEvolK2P",-18590.064082712,11,0.9999,2000,15,307,10,"200 100000 200 100000 200 100000"
"177","sim-1271357968.msf.Rep0","ANNEALINGJC",-18584.7730491217,11,0.9999,2000,15,307,10,"200 100000 200 100000 200 100000"
"178","sim-1271357968.msf.Rep0","SSJC",-18587.032886433,11,0.9999,2000,15,307,10,"200 100000 200 100000 200 100000"
"179","sim-1271357968.msf.Rep0","ANNEALINGEvolGTR",-18591.5909699172,11,0.9999,2000,15,307,10,"200 100000 200 100000 200 100000"
"180","sim-1271357968.msf.Rep0","SSEvolGTR",-18615.6138489688,11,0.9999,2000,15,307,10,"200 100000 200 100000 200 100000"
"181","sim-1129190726.msf.Rep0","ANNEALINGEvolK2P",-18617.2480798051,11,0.9999,2000,15,325,10,"200 100000 200 100000 200 100000"
"182","sim-1129190726.msf.Rep0","SSEvolK2P",-18624.1922195532,11,0.9999,2000,15,325,10,"200 100000 200 100000 200 100000"
"183","sim-1129190726.msf.Rep0","ANNEALINGJC",-18615.1711471749,11,0.9999,2000,15,325,10,"200 100000 200 100000 200 100000"
"184","sim-1129190726.msf.Rep0","SSJC",-18608.1229990937,11,0.9999,2000,15,325,10,"200 100000 200 100000 200 100000"
"185","sim-1129190726.msf.Rep0","ANNEALINGEvolGTR",-18654.6606137406,11,0.9999,2000,15,325,10,"200 100000 200 100000 200 100000"
"186","sim-1129190726.msf.Rep0","SSEvolGTR",-18685.468489548,11,0.9999,2000,15,325,10,"200 100000 200 100000 200 100000"
"187","sim--255075958.msf.Rep0","ANNEALINGEvolK2P",-23593.4252335226,11,0.9999,2000,15,343,10,"200 100000 200 100000 200 100000"
"188","sim--255075958.msf.Rep0","SSEvolK2P",-23590.1825154942,11,0.9999,2000,15,343,10,"200 100000 200 100000 200 100000"
"189","sim--255075958.msf.Rep0","ANNEALINGJC",-23588.1315801709,11,0.9999,2000,15,343,10,"200 100000 200 100000 200 100000"
"190","sim--255075958.msf.Rep0","SSJC",-23582.268131667,11,0.9999,2000,15,343,10,"200 100000 200 100000 200 100000"
"191","sim--255075958.msf.Rep0","ANNEALINGEvolGTR",-23619.5445611239,11,0.9999,2000,15,343,10,"200 100000 200 100000 200 100000"
"192","sim--255075958.msf.Rep0","SSEvolGTR",-23750.4299203592,11,0.9999,2000,15,343,10,"200 100000 200 100000 200 100000"
"193","sim--578487137.msf.Rep0","ANNEALINGEvolK2P",-22478.4726360329,11,0.9999,2000,15,341,10,"200 100000 200 100000 200 100000"
"194","sim--578487137.msf.Rep0","SSEvolK2P",-22471.6246456632,11,0.9999,2000,15,341,10,"200 100000 200 100000 200 100000"
"195","sim--578487137.msf.Rep0","ANNEALINGJC",-22481.4905864687,11,0.9999,2000,15,341,10,"200 100000 200 100000 200 100000"
