"","#treeName","pi_1","pi_2","pi_3","pi_4","r_1","r_2","r_3","r_4","r_5","r_6","alpha","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"11","sim--2008064807.msf.Rep0",0.247580572716646,0.297517861159146,0.260491572715164,0.260491572715164,0.17542152318682,0.176082163488056,0.155391591084178,0.174407074561069,0.163954995754531,0.154742651925345,3.3801719429352,11,0.9999,2000,15,314,10,"200 100000 200 100000 200 100000"
"12","sim-1407290921.msf.Rep0",0.258442210358737,0.250651196999033,0.225646340680205,0.225646340680205,0.153914622380039,0.20499370194423,0.172778994777462,0.146965145559255,0.160998998892848,0.160348536446167,8.59054241043198,11,0.9999,2000,15,346,10,"200 100000 200 100000 200 100000"
"13","sim-1038568758.msf.Rep0",0.270933946067607,0.256639457394164,0.257899340679162,0.257899340679162,0.179164118910529,0.177074465159275,0.152803409481032,0.159193343180957,0.165011294075439,0.166753369192769,7.55727192161254,11,0.9999,2000,15,303,10,"200 100000 200 100000 200 100000"
"14","sim--856587332.msf.Rep0",0.239599195737623,0.284006530592145,0.246309318182127,0.246309318182127,0.17447280030633,0.156360959419531,0.147542830716736,0.17593493232466,0.174236520866692,0.17145195636605,11.0178556475721,11,0.9999,2000,15,324,10,"200 100000 200 100000 200 100000"
"15","sim-301124431.msf.Rep0",0.252873757190776,0.251196864735899,0.258590897068097,0.258590897068097,0.155852403517179,0.159107607063361,0.149794049791445,0.187439666052148,0.142713984616142,0.205092288959726,6.67116076545198,11,0.9999,2000,15,309,10,"200 100000 200 100000 200 100000"
"16","sim--1361242449.msf.Rep0",0.271022072669778,0.221443495825204,0.259637915854539,0.259637915854539,0.199574447533363,0.18789941299379,0.153362607860584,0.163916079287296,0.149207878703679,0.146039573621288,7.41224515208123,11,0.9999,2000,15,310,10,"200 100000 200 100000 200 100000"
"17","sim-1083879742.msf.Rep0",0.247140143514754,0.207622246374903,0.265658576143484,0.265658576143484,0.154329856315222,0.177315756515689,0.170229924474291,0.172916935620352,0.169492351624389,0.155715175450056,3.93727574900314,11,0.9999,2000,15,344,10,"200 100000 200 100000 200 100000"
"18","sim--992520285.msf.Rep0",0.249483436721318,0.243610483523768,0.237229381526955,0.237229381526955,0.156423063597161,0.165164058615351,0.161508712558666,0.189618969591102,0.183933085784867,0.143352109852853,8.05972079281698,11,0.9999,2000,15,317,10,"200 100000 200 100000 200 100000"
"19","sim-113646205.msf.Rep0",0.248228606144896,0.262593646540858,0.241852891926481,0.241852891926481,0.159610884006888,0.152139633294013,0.160908795175444,0.15190157362558,0.206175878309457,0.169263235588619,3.78449009244523,11,0.9999,2000,15,322,10,"200 100000 200 100000 200 100000"
"20","sim--164453990.msf.Rep0",0.265212804883397,0.236541378623058,0.233066726878814,0.233066726878814,0.160163909308406,0.167049254480474,0.167169583459826,0.156899856771285,0.16747871435423,0.181238681625778,9.35737512373579,11,0.9999,2000,15,333,10,"200 100000 200 100000 200 100000"
"21","sim--901898316.msf.Rep0",0.241413043402883,0.246346347256367,0.2278246512998,0.2278246512998,0.173136552956735,0.153408581379764,0.157660442029181,0.15638320331915,0.17339608221652,0.186015138098649,1.35902465333208,11,0.9999,2000,15,347,10,"200 100000 200 100000 200 100000"
"22","sim-1776013084.msf.Rep0",0.247368808825164,0.273710759718007,0.253066970417194,0.253066970417194,0.160403205731807,0.214923744190645,0.1515274550218,0.155858061764094,0.170547189528246,0.146740343763407,5.14911791160251,11,0.9999,2000,15,321,10,"200 100000 200 100000 200 100000"
"23","sim-1129190726.msf.Rep0",0.256430036206896,0.247067244450776,0.257338375944579,0.257338375944579,0.160078175034247,0.17090028959605,0.177408121394461,0.142950797234574,0.181114891901576,0.167547724839092,2.50763937457188,11,0.9999,2000,15,325,10,"200 100000 200 100000 200 100000"
"24","sim-1452601905.msf.Rep0",0.271520416124348,0.249534431101466,0.274470403121914,0.274470403121914,0.15515863989803,0.175712676729526,0.180259345584685,0.176719082980456,0.151071028505896,0.161079226301408,9.78586505382223,11,0.9999,2000,15,327,10,"200 100000 200 100000 200 100000"
"25","sim-2144735248.msf.Rep0",0.234811962979076,0.25627610229875,0.234696755292571,0.234696755292571,0.182400809049425,0.171556639623199,0.149930596726314,0.180203702508626,0.158199013685865,0.157709238406572,24.4601012356191,11,0.9999,2000,15,332,10,"200 100000 200 100000 200 100000"
"26","sim--947209301.msf.Rep0",0.274939771908119,0.222131851009279,0.267194364263493,0.267194364263493,0.15158518529826,0.164528858254271,0.188107312653808,0.150565574553709,0.183896215793456,0.161316853446497,7.55727192161254,11,0.9999,2000,15,302,10,"200 100000 200 100000 200 100000"
"27","sim-482368368.msf.Rep0",0.242423403520129,0.257819058257351,0.255501417667003,0.255501417667003,0.152478472428951,0.158904971705729,0.17770987396548,0.15930544874911,0.16038118113128,0.191220052019451,4.63561789457855,11,0.9999,2000,15,329,10,"200 100000 200 100000 200 100000"
"28","sim--1684653628.msf.Rep0",0.256756658592578,0.255431876518476,0.245076067031794,0.245076067031794,0.18422292091381,0.172642496355416,0.196676787518389,0.150686511852706,0.150079337073821,0.145691946285857,11.6978604502714,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"29","sim-624535610.msf.Rep0",0.262170933161583,0.275601055903194,0.241135406321552,0.241135406321552,0.145452687184551,0.168591684582049,0.153432708543336,0.145965869142273,0.208859132637806,0.177697917909984,3.94602037199548,11,0.9999,2000,15,311,10,"200 100000 200 100000 200 100000"
"30","sim--209764974.msf.Rep0",0.258668458822036,0.229824884370416,0.273813312159001,0.273813312159001,0.158692855422361,0.132002645734776,0.172722482123082,0.177963179136246,0.153265390525313,0.205353447058222,5.2756405506201,11,0.9999,2000,15,320,10,"200 100000 200 100000 200 100000"
"31","sim--533176153.msf.Rep0",0.26693792301553,0.247335433725682,0.266774169876007,0.266774169876007,0.177676755509736,0.159006282032081,0.165257602096927,0.136091440264005,0.16884305614685,0.1931248639504,16.759208287186,11,0.9999,2000,15,326,10,"200 100000 200 100000 200 100000"
"32","sim-2054113279.msf.Rep0",0.245073049912421,0.235692529354801,0.266652474637592,0.266652474637592,0.153661023710873,0.162735888036086,0.194735572298809,0.162143525738864,0.159913759007275,0.166810231208091,9.63057540784608,11,0.9999,2000,15,342,10,"200 100000 200 100000 200 100000"
"33","sim--1037831270.msf.Rep0",0.233522413899982,0.250827497749699,0.259404737020689,0.259404737020689,0.178866275953021,0.173584024879573,0.14089031073879,0.147069998653901,0.186311090242379,0.173278299532336,6.05714044520793,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"34","sim--1917442838.msf.Rep0",0.273081641616639,0.241126169503209,0.263691141980934,0.263691141980934,0.144538723062464,0.142631957623951,0.176987283026517,0.185525058547717,0.172740641870142,0.17757633586921,4.00150543635915,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"35","sim-391746400.msf.Rep0",0.258491004348103,0.262092357765947,0.249917610579275,0.249917610579275,0.199203970339424,0.193328433900271,0.18465978857346,0.148778096716052,0.140553949912836,0.133475760557958,3.72832279789912,11,0.9999,2000,15,339,10,"200 100000 200 100000 200 100000"
"36","sim-1963491310.msf.Rep0",0.273745562478876,0.241913145523261,0.267262343086357,0.267262343086357,0.176153702923684,0.170841861220198,0.167030887472414,0.167262517817491,0.160536368007472,0.15817466255874,8.62477530831436,11,0.9999,2000,15,312,10,"200 100000 200 100000 200 100000"
"37","sim--1503409690.msf.Rep0",0.269052662172471,0.226353433769002,0.25496670615682,0.25496670615682,0.193030683255008,0.167344775584868,0.172408459469186,0.157217124705273,0.1779639382168,0.132035018768865,1.18804998686983,11,0.9999,2000,15,328,10,"200 100000 200 100000 200 100000"
"38","sim-760468563.msf.Rep0",0.237964526437082,0.240481696091267,0.263248199480104,0.263248199480104,0.166249052076963,0.185528988469266,0.172703049652176,0.150628618658198,0.179871038585988,0.145019252557409,7.1532300864253,11,0.9999,2000,15,350,10,"200 100000 200 100000 200 100000"
"39","sim--345697927.msf.Rep0",0.259895914863032,0.255873657141025,0.25389603745333,0.25389603745333,0.134863850558359,0.165600075611514,0.163873329472761,0.207026258454899,0.166378666582802,0.162257819319665,3.75124463355416,11,0.9999,2000,15,313,10,"200 100000 200 100000 200 100000"
"40","sim-1640080131.msf.Rep0",0.259184234549997,0.235531571013965,0.264767726357276,0.264767726357276,0.181886008385711,0.150533993728508,0.164256135810655,0.164871800207436,0.171999763483684,0.166452298384006,7.3954168376078,11,0.9999,2000,15,318,10,"200 100000 200 100000 200 100000"
"41","sim-1730702100.msf.Rep0",0.237998956574687,0.254581017186527,0.239435317915894,0.239435317915894,0.136718575964092,0.177770229872977,0.145442940518143,0.188155054890757,0.184051006115532,0.167862192638497,0.974342741841167,11,0.9999,2000,15,340,10,"200 100000 200 100000 200 100000"
"42","sim--578487137.msf.Rep0",0.263596866558923,0.237024977513102,0.238069671247965,0.238069671247965,0.182913581951513,0.142904368720087,0.203072142658012,0.158350610805784,0.152709193642219,0.160050102222385,9.74835315558812,11,0.9999,2000,15,341,10,"200 100000 200 100000 200 100000"
"43","sim-437057384.msf.Rep0",0.254972984710071,0.278755308441311,0.229108702501288,0.229108702501288,0.159517785632359,0.169403418770638,0.158549005949439,0.203443341059539,0.14310493216554,0.165981516422486,9.79540722623739,11,0.9999,2000,15,348,10,"200 100000 200 100000 200 100000"
"44","sim-715157579.msf.Rep0",0.25697225129939,0.245362664546241,0.260030458193082,0.260030458193082,0.191439568696171,0.157901779165688,0.172728769633489,0.16480868508735,0.169406344413346,0.143714853003956,7.55727192161254,11,0.9999,2000,15,301,10,"200 100000 200 100000 200 100000"
"45","sim-2099424263.msf.Rep0",0.236116253067091,0.271632207444009,0.247413919794781,0.247413919794781,0.16690458634658,0.186294659197742,0.156888778354539,0.177447238624661,0.164098957214923,0.148365780261555,7.53243169473652,11,0.9999,2000,15,323,10,"200 100000 200 100000 200 100000"
"46","sim-805779547.msf.Rep0",0.262848934065776,0.261225507240173,0.238748210261128,0.238748210261128,0.161760479652811,0.162201241853984,0.148029537680989,0.178974331631889,0.169504497572176,0.17952991160815,8.72608284697248,11,0.9999,2000,15,331,10,"200 100000 200 100000 200 100000"
"47","sim-68335221.msf.Rep0",0.250183575105417,0.262451797453898,0.254824869971897,0.254824869971897,0.183240137942641,0.190432657058679,0.137453308484562,0.173222811653871,0.168186821406406,0.147464263453841,1.88005729959909,11,0.9999,2000,15,337,10,"200 100000 200 100000 200 100000"
"48","sim-947946789.msf.Rep0",0.241722781905732,0.264560689922637,0.253471543864221,0.253471543864221,0.158685259676348,0.150009440146586,0.192517843729382,0.182325554731914,0.147748462855509,0.168713438860261,1.1167373147228,11,0.9999,2000,15,305,10,"200 100000 200 100000 200 100000"
"49","sim-1271357968.msf.Rep0",0.249802466765504,0.214926191267045,0.267887217138803,0.267887217138803,0.154444584790376,0.169405443239384,0.180897081760315,0.162710138434504,0.174002685514087,0.158540066261334,2.8514643098825,11,0.9999,2000,15,307,10,"200 100000 200 100000 200 100000"
"50","sim-158957189.msf.Rep0",0.231297495385825,0.242706196447879,0.261205094185028,0.261205094185028,0.14036370876019,0.128006706654628,0.18374697944683,0.163342937039293,0.195339771972338,0.189199896126722,3.47197808041338,11,0.9999,2000,15,335,10,"200 100000 200 100000 200 100000"
