"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"78","sim-1038568758.msf.Rep0","SSEvolGTR",-7560.64067314607,33,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"79","sim-1038568758.msf.Rep0","ANNEALINGEvolK2P",-7522.05333227257,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"80","sim-1038568758.msf.Rep0","SSEvolK2P",-7522.63490804571,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"81","sim-1038568758.msf.Rep0","ANNEALINGJC",-7514.53702064077,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"82","sim-1038568758.msf.Rep0","SSJC",-7512.04285464643,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"83","sim-1038568758.msf.Rep0","ANNEALINGEvolGTR",-7549.06023864039,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"84","sim-1038568758.msf.Rep0","SSEvolGTR",-7562.28034115809,22,0.999,1000,10,303,10,"500 100000 500 100000 500 100000"
"85","sim--947209301.msf.Rep0","ANNEALINGEvolK2P",-7555.94045184323,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"86","sim--947209301.msf.Rep0","SSEvolK2P",-7545.62576207859,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"87","sim--947209301.msf.Rep0","ANNEALINGJC",-7541.15934888263,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"88","sim--947209301.msf.Rep0","SSJC",-7540.82561446718,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"89","sim--947209301.msf.Rep0","ANNEALINGEvolGTR",-7576.11764603812,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"90","sim--947209301.msf.Rep0","SSEvolGTR",-7581.41548357498,44,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"91","sim--947209301.msf.Rep0","ANNEALINGEvolK2P",-7556.81977551703,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"92","sim--947209301.msf.Rep0","SSEvolK2P",-7545.05558666443,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"93","sim--947209301.msf.Rep0","ANNEALINGJC",-7541.46694898959,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"94","sim--947209301.msf.Rep0","SSJC",-7540.78513680558,33,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
