"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"53","sim--403477487.msf.Rep0","ANNEALINGEvolGTR",-12474.1750908431,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"54","sim--403477487.msf.Rep0","SSEvolGTR",-12541.128849455,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"55","sim--1050299845.msf.Rep0","ANNEALINGEvolK2P",-9436.5035736162,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"56","sim--1050299845.msf.Rep0","SSEvolK2P",-9499.71408341351,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"57","sim--1050299845.msf.Rep0","ANNEALINGJC",-9422.205349133,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"58","sim--1050299845.msf.Rep0","SSJC",-9428.32797569771,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"59","sim--1050299845.msf.Rep0","ANNEALINGEvolGTR",-9452.38893048113,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"60","sim--1050299845.msf.Rep0","SSEvolGTR",-9510.0985494897,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"61","sim-521445065.msf.Rep0","ANNEALINGEvolK2P",-11108.2389510153,7181,0.9999,1000,15,215,10,"100 100000 100 100000 100 100000"
"62","sim-521445065.msf.Rep0","SSEvolK2P",-11181.3639587402,7181,0.9999,1000,15,215,10,"100 100000 100 100000 100 100000"
"63","sim-521445065.msf.Rep0","ANNEALINGJC",-11105.8540510022,7181,0.9999,1000,15,215,10,"100 100000 100 100000 100 100000"
"64","sim-521445065.msf.Rep0","SSJC",-11098.1284162147,7181,0.9999,1000,15,215,10,"100 100000 100 100000 100 100000"
"65","sim-521445065.msf.Rep0","ANNEALINGEvolGTR",-11123.8533021068,7181,0.9999,1000,15,215,10,"100 100000 100 100000 100 100000"
"66","sim-521445065.msf.Rep0","SSEvolGTR",-11195.23346934,7181,0.9999,1000,15,215,10,"100 100000 100 100000 100 100000"
"67","sim-198033886.msf.Rep0","ANNEALINGEvolK2P",-10674.9111715259,7181,0.9999,1000,15,213,10,"100 100000 100 100000 100 100000"
"68","sim-198033886.msf.Rep0","SSEvolK2P",-15381.8152985996,7181,0.9999,1000,15,213,10,"100 100000 100 100000 100 100000"
"69","sim-198033886.msf.Rep0","ANNEALINGJC",-10663.5753883454,7181,0.9999,1000,15,213,10,"100 100000 100 100000 100 100000"
"70","sim-198033886.msf.Rep0","SSJC",-10664.8371652114,7181,0.9999,1000,15,213,10,"100 100000 100 100000 100 100000"
"71","sim-198033886.msf.Rep0","ANNEALINGEvolGTR",-10700.2691446213,7181,0.9999,1000,15,213,10,"100 100000 100 100000 100 100000"
"72","sim-198033886.msf.Rep0","SSEvolGTR",-10733.9121822762,7181,0.9999,1000,15,213,10,"100 100000 100 100000 100 100000"
"73","sim-1213578408.msf.Rep0","ANNEALINGEvolK2P",-8216.33040503788,7181,0.9999,1000,15,220,10,"100 100000 100 100000 100 100000"
"74","sim-1213578408.msf.Rep0","SSEvolK2P",-12984.2552413812,7181,0.9999,1000,15,220,10,"100 100000 100 100000 100 100000"
"75","sim-1213578408.msf.Rep0","ANNEALINGJC",-8208.62612790756,7181,0.9999,1000,15,220,10,"100 100000 100 100000 100 100000"
"76","sim-1213578408.msf.Rep0","SSJC",-8208.78968403614,7181,0.9999,1000,15,220,10,"100 100000 100 100000 100 100000"
"77","sim-1213578408.msf.Rep0","ANNEALINGEvolGTR",-8199.78515212447,7181,0.9999,1000,15,220,10,"100 100000 100 100000 100 100000"
"78","sim-1213578408.msf.Rep0","SSEvolGTR",-8253.51973254118,7181,0.9999,1000,15,220,10,"100 100000 100 100000 100 100000"
"79","sim-1168267423.msf.Rep0","ANNEALINGEvolK2P",-9624.62698405558,7181,0.9999,1000,15,211,10,"100 100000 100 100000 100 100000"
"80","sim-1168267423.msf.Rep0","SSEvolK2P",-9637.09365450978,7181,0.9999,1000,15,211,10,"100 100000 100 100000 100 100000"
"81","sim-1168267423.msf.Rep0","ANNEALINGJC",-9618.80651641079,7181,0.9999,1000,15,211,10,"100 100000 100 100000 100 100000"
"82","sim-1168267423.msf.Rep0","SSJC",-9616.19299949818,7181,0.9999,1000,15,211,10,"100 100000 100 100000 100 100000"
"83","sim-1168267423.msf.Rep0","ANNEALINGEvolGTR",-9658.64877270883,7181,0.9999,1000,15,211,10,"100 100000 100 100000 100 100000"
"84","sim-1168267423.msf.Rep0","SSEvolGTR",-9691.57097503869,7181,0.9999,1000,15,211,10,"100 100000 100 100000 100 100000"
"85","sim-1860400766.msf.Rep0","ANNEALINGEvolK2P",-9668.78995865365,7181,0.9999,1000,15,216,10,"100 100000 100 100000 100 100000"
"86","sim-1860400766.msf.Rep0","SSEvolK2P",-9694.95975459732,7181,0.9999,1000,15,216,10,"100 100000 100 100000 100 100000"
"87","sim-1860400766.msf.Rep0","ANNEALINGJC",-9671.47271655133,7181,0.9999,1000,15,216,10,"100 100000 100 100000 100 100000"
"88","sim-1860400766.msf.Rep0","SSJC",-9663.72805598117,7181,0.9999,1000,15,216,10,"100 100000 100 100000 100 100000"
"89","sim-1860400766.msf.Rep0","ANNEALINGEvolGTR",-9694.10911858285,7181,0.9999,1000,15,216,10,"100 100000 100 100000 100 100000"
"90","sim-1860400766.msf.Rep0","SSEvolGTR",-9713.68774282012,7181,0.9999,1000,15,216,10,"100 100000 100 100000 100 100000"
"91","sim-935478213.msf.Rep0","ANNEALINGEvolK2P",-10563.8532416344,7181,0.9999,1000,15,207,10,"100 100000 100 100000 100 100000"
"92","sim-935478213.msf.Rep0","SSEvolK2P",-10570.5416954417,7181,0.9999,1000,15,207,10,"100 100000 100 100000 100 100000"
"93","sim-935478213.msf.Rep0","ANNEALINGJC",-10557.5840000977,7181,0.9999,1000,15,207,10,"100 100000 100 100000 100 100000"
"94","sim-935478213.msf.Rep0","SSJC",-10557.2509794354,7181,0.9999,1000,15,207,10,"100 100000 100 100000 100 100000"
"95","sim-935478213.msf.Rep0","ANNEALINGEvolGTR",-10569.5038570537,7181,0.9999,1000,15,207,10,"100 100000 100 100000 100 100000"
"96","sim-935478213.msf.Rep0","SSEvolGTR",-10608.28292402,7181,0.9999,1000,15,207,10,"100 100000 100 100000 100 100000"
"97","sim-1582300571.msf.Rep0","ANNEALINGEvolK2P",-9898.54195496655,7181,0.9999,1000,15,203,10,"100 100000 100 100000 100 100000"
"98","sim-1582300571.msf.Rep0","SSEvolK2P",-9903.16417650343,7181,0.9999,1000,15,203,10,"100 100000 100 100000 100 100000"
"99","sim-1582300571.msf.Rep0","ANNEALINGJC",-9895.01341810985,7181,0.9999,1000,15,203,10,"100 100000 100 100000 100 100000"
"100","sim-1582300571.msf.Rep0","SSJC",-9892.68766048263,7181,0.9999,1000,15,203,10,"100 100000 100 100000 100 100000"
"101","sim-1582300571.msf.Rep0","ANNEALINGEvolGTR",-9910.71275585981,7181,0.9999,1000,15,203,10,"100 100000 100 100000 100 100000"
"102","sim-1582300571.msf.Rep0","SSEvolGTR",-9950.23646140895,7181,0.9999,1000,15,203,10,"100 100000 100 100000 100 100000"
"103","sim-612067034.msf.Rep0","ANNEALINGEvolK2P",-11137.5720742377,7181,0.9999,1000,15,205,10,"100 100000 100 100000 100 100000"
"104","sim-612067034.msf.Rep0","SSEvolK2P",-11170.2163369125,7181,0.9999,1000,15,205,10,"100 100000 100 100000 100 100000"
"105","sim-612067034.msf.Rep0","ANNEALINGJC",-11130.7349049881,7181,0.9999,1000,15,205,10,"100 100000 100 100000 100 100000"
"106","sim-612067034.msf.Rep0","SSJC",-11127.0166325948,7181,0.9999,1000,15,205,10,"100 100000 100 100000 100 100000"
"107","sim-612067034.msf.Rep0","ANNEALINGEvolGTR",-11135.1474722554,7181,0.9999,1000,15,205,10,"100 100000 100 100000 100 100000"
"108","sim-612067034.msf.Rep0","SSEvolGTR",-11195.2888702425,7181,0.9999,1000,15,205,10,"100 100000 100 100000 100 100000"
"109","sim--817510635.msf.Rep0","ANNEALINGEvolK2P",-8737.74949251944,7181,0.9999,1000,15,210,10,"100 100000 100 100000 100 100000"
"110","sim--817510635.msf.Rep0","SSEvolK2P",-8747.50331059779,7181,0.9999,1000,15,210,10,"100 100000 100 100000 100 100000"
"111","sim--817510635.msf.Rep0","ANNEALINGJC",-8733.99525652234,7181,0.9999,1000,15,210,10,"100 100000 100 100000 100 100000"
"112","sim--817510635.msf.Rep0","SSJC",-8726.87856933729,7181,0.9999,1000,15,210,10,"100 100000 100 100000 100 100000"
"113","sim--817510635.msf.Rep0","ANNEALINGEvolGTR",-8766.76831530699,7181,0.9999,1000,15,210,10,"100 100000 100 100000 100 100000"
"114","sim--817510635.msf.Rep0","SSEvolGTR",-8779.60803791722,7181,0.9999,1000,15,210,10,"100 100000 100 100000 100 100000"
"115","sim-844856244.msf.Rep0","ANNEALINGEvolK2P",-8563.47429023074,7181,0.9999,1000,15,209,10,"100 100000 100 100000 100 100000"
"116","sim-844856244.msf.Rep0","SSEvolK2P",-13939.54192116,7181,0.9999,1000,15,209,10,"100 100000 100 100000 100 100000"
"117","sim-844856244.msf.Rep0","ANNEALINGJC",-8555.05034198952,7181,0.9999,1000,15,209,10,"100 100000 100 100000 100 100000"
"118","sim-844856244.msf.Rep0","SSJC",-8550.0622071704,7181,0.9999,1000,15,209,10,"100 100000 100 100000 100 100000"
"119","sim-844856244.msf.Rep0","ANNEALINGEvolGTR",-8583.12042200661,7181,0.9999,1000,15,209,10,"100 100000 100 100000 100 100000"
"120","sim-844856244.msf.Rep0","SSEvolGTR",-8620.32082200244,7181,0.9999,1000,15,209,10,"100 100000 100 100000 100 100000"
