"","#treeName","pi_1","pi_2","pi_3","pi_4","r_1","r_2","r_3","r_4","r_5","r_6","alpha","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"11","sim--125377293.msf.Rep0",0.275272822900311,0.232746918845971,0.236060849396659,0.236060849396659,0.169216904166892,0.139412904157684,0.170170333616046,0.187104513843398,0.161956582549019,0.172138761666962,12.3196298002119,7181,0.9999,1000,15,219,10,"100 100000 100 100000 100 100000"
"12","sim-1258889392.msf.Rep0",0.28049536702352,0.26497575237124,0.218325358312373,0.218325358312373,0.134823301117282,0.158446909467474,0.180732733189087,0.172355333193039,0.178591592241121,0.175050130791997,4.51028379642938,7181,0.9999,1000,15,201,10,"100 100000 100 100000 100 100000"
"13","sim-1582300571.msf.Rep0",0.250798210984504,0.261497335503102,0.251531452712567,0.251531452712567,0.150820633183594,0.12350653758244,0.188907795288059,0.187419135622191,0.161675379433044,0.187670518890673,22.7376946063756,7181,0.9999,1000,15,203,10,"100 100000 100 100000 100 100000"
"14","sim--817510635.msf.Rep0",0.242962437061583,0.255278003230881,0.252455968762311,0.252455968762311,0.137811427169034,0.159982415030122,0.207916161439227,0.146948464794402,0.178591692712262,0.168749838854953,2.95558226473315,7181,0.9999,1000,15,210,10,"100 100000 100 100000 100 100000"
"15","sim-612067034.msf.Rep0",0.227920997866777,0.238846373907707,0.29195375870671,0.29195375870671,0.162897855893305,0.176569815298007,0.17723529293853,0.149108053276621,0.161399202417655,0.172789780175882,5.76939589359495,7181,0.9999,1000,15,205,10,"100 100000 100 100000 100 100000"
"16","sim--403477487.msf.Rep0",0.228461308580138,0.277538989737721,0.262090837788735,0.262090837788735,0.18244906018607,0.188562787588634,0.15666383940561,0.161602583434505,0.163288020581124,0.147433708804058,9.94914946648041,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"17","sim-844856244.msf.Rep0",0.274726991845061,0.251209278954143,0.232944474376698,0.232944474376698,0.173304671883528,0.165696680917755,0.164638279895805,0.154767551205465,0.174969044407103,0.166623771690345,2.47775726778527,7181,0.9999,1000,15,209,10,"100 100000 100 100000 100 100000"
"18","sim-521445065.msf.Rep0",0.244272883995115,0.268523906796034,0.26333648126777,0.26333648126777,0.164563088573454,0.156396621301069,0.161938172007756,0.186014773613268,0.14115839813448,0.189928946369973,8.51989355313459,7181,0.9999,1000,15,215,10,"100 100000 100 100000 100 100000"
"19","sim--1464332993.msf.Rep0",0.277139759998538,0.251503882088498,0.25452056641276,0.25452056641276,0.163600189135392,0.179077796724632,0.166505705297468,0.15773002137578,0.177853106311768,0.15523318115496,4.34267379474586,7181,0.9999,1000,15,214,10,"100 100000 100 100000 100 100000"
"20","sim--2111155351.msf.Rep0",0.244517948364773,0.258053672243798,0.256313755990956,0.256313755990956,0.166204029502281,0.195452571736736,0.176401500594459,0.16439953593326,0.145929524641928,0.151612837591337,2.24536685168461,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
